Y_mm,S1_RX1_Low,S1_RX2_Low,S1_RX3_Low,S1_RX4_Low,S1_RX5_Low,S1_RX6_Low,S1_RX7_Low,S1_RX8_Low,S1_RX9_Low,S1_RX10_Low,S1_RX11_Low,S1_RX12_Low,S1_RX13_Low,S1_RX14_Low,S1_RX15_Low,S1_RX16_Low,S1_RX17_Low,S1_RX18_Low,S1_RX19_Low,S1_RX20_Low,S1_RX21_Low,S1_RX22_Low,S1_RX23_Low,S1_RX24_Low,S1_RX25_Low,S1_RX26_Low,S1_RX27_Low,S1_RX28_Low,S1_RX29_Low,S1_RX30_Low,S1_RX31_Low,S1_RX32_Low,S1_RX1_High,S1_RX2_High,S1_RX3_High,S1_RX4_High,S1_RX5_High,S1_RX6_High,S1_RX7_High,S1_RX8_High,S1_RX9_High,S1_RX10_High,S1_RX11_High,S1_RX12_High,S1_RX13_High,S1_RX14_High,S1_RX15_High,S1_RX16_High,S1_RX17_High,S1_RX18_High,S1_RX19_High,S1_RX20_High,S1_RX21_High,S1_RX22_High,S1_RX23_High,S1_RX24_High,S1_RX25_High,S1_RX26_High,S1_RX27_High,S1_RX28_High,S1_RX29_High,S1_RX30_High,S1_RX31_High,S1_RX32_High
18240.0000,-38.9383,-37.4484,-37.4668,-33.7175,-39.6047,-37.9993,-34.5145,-34.1040,-39.0732,-36.6015,-34.5310,-33.6998,-38.1607,-37.7660,-35.1985,-33.8217,-39.2934,-38.1415,-35.5949,-34.0146,-39.5473,-36.1815,-36.5786,-33.9667,-40.1019,-37.6599,-36.7212,-33.2770,-37.8133,-37.0391,-35.4586,-34.4559,-35.0582,-32.4583,-31.4423,-30.8871,-35.1769,-32.8169,-32.1727,-30.2499,-34.0121,-33.2754,-32.4918,-30.1520,-34.4260,-32.6145,-32.0250,-28.9096,-34.0550,-33.6229,-31.2120,-30.3869,-34.4426,-32.7601,-30.9106,-30.4867,-35.6192,-34.8614,-31.2493,-30.3586,-34.3717,-33.3036,-30.1093,-29.8482
18250.0000,-39.5976,-36.2007,-36.1380,-34.3595,-38.8260,-37.8035,-36.2038,-34.0311,-39.3699,-36.1834,-35.1593,-34.8231,-39.0800,-38.3281,-34.1455,-34.2321,-37.7450,-39.1180,-35.3350,-35.0164,-38.6468,-37.9435,-37.0442,-33.3620,-38.1915,-37.7806,-35.1556,-33.9365,-38.2476,-38.7832,-36.2141,-33.2450,-35.7701,-32.6688,-32.9530,-29.5002,-34.2777,-33.3669,-32.1523,-30.3074,-34.1224,-33.3267,-29.6521,-29.8887,-36.1937,-33.1113,-31.7256,-30.7670,-34.7628,-33.6787,-32.3865,-29.1665,-33.8217,-31.8131,-30.9123,-28.9828,-34.5573,-34.4878,-32.5409,-29.5336,-33.8568,-32.2689,-31.2084,-29.4422
18260.0000,-39.6632,-37.3447,-36.7216,-34.9862,-38.9715,-36.8712,-35.9131,-33.9041,-38.5194,-36.3845,-34.9388,-34.7202,-38.5617,-38.2636,-35.4445,-34.0779,-38.7971,-38.1615,-36.5892,-34.4071,-38.3818,-37.4723,-35.6777,-33.7813,-37.3156,-35.9958,-36.2106,-33.3181,-38.2556,-38.1026,-35.8426,-33.8779,-33.9800,-34.4844,-32.0760,-31.0769,-35.6627,-34.5128,-32.2037,-29.2543,-34.3952,-33.6392,-31.8150,-29.6283,-34.6838,-32.7755,-32.6169,-29.4923,-34.7033,-32.6950,-30.1129,-29.3974,-33.9569,-34.4792,-32.4925,-30.0990,-35.3541,-32.4928,-32.2694,-28.6366,-35.4245,-32.6387,-32.6058,-29.5306
18270.0000,-38.3522,-37.4497,-35.6492,-34.2185,-38.7334,-36.1203,-34.7976,-33.8675,-37.8869,-37.3696,-34.9130,-33.1797,-38.9849,-36.4402,-35.6332,-33.2287,-37.7207,-37.3295,-35.2802,-33.4681,-38.0715,-38.0182,-36.1799,-33.5833,-39.3439,-37.3951,-37.1839,-34.0201,-36.7749,-37.3942,-34.7130,-32.9246,-34.9121,-33.1189,-32.5841,-30.1134,-33.0872,-33.5380,-30.9733,-29.0964,-35.8367,-33.1921,-30.6720,-29.5418,-34.7370,-32.9686,-30.4796,-30.0828,-33.9895,-33.0866,-30.6160,-29.6432,-34.0636,-33.9213,-32.1645,-29.8402,-35.3009,-34.1842,-32.2477,-29.0837,-35.3191,-32.7047,-32.7513,-30.5649
18280.0000,-38.1757,-37.7096,-36.6409,-33.2795,-38.0252,-37.7043,-36.2643,-34.5617,-38.5204,-37.6747,-35.3119,-33.7360,-39.1561,-35.2566,-34.9924,-34.3078,-39.9449,-36.2576,-35.4948,-34.4633,-38.5111,-38.2393,-36.6118,-33.8482,-38.1772,-39.3137,-35.5785,-32.8150,-38.4945,-36.2200,-36.6514,-34.4441,-33.5880,-33.9036,-31.4726,-30.4447,-33.7986,-33.9442,-31.1248,-29.1096,-34.5506,-32.2508,-31.9176,-30.1634,-35.6874,-34.0535,-31.0189,-28.0609,-35.1099,-32.4954,-32.1023,-29.0594,-33.5501,-33.0069,-31.5047,-30.1345,-35.2498,-32.1513,-31.7283,-30.4937,-32.6182,-34.4614,-32.9750,-30.1267
18290.0000,-39.4717,-37.9349,-35.3539,-33.0666,-38.8637,-37.2775,-35.6989,-34.4476,-38.8665,-37.0454,-35.6576,-34.4043,-37.9062,-36.6830,-36.3713,-33.8863,-38.4388,-36.2961,-33.8785,-33.5812,-38.4814,-37.3044,-35.6798,-32.4437,-40.0480,-37.1570,-35.2947,-33.6519,-38.8702,-37.2984,-37.0925,-34.0450,-34.7198,-34.1396,-32.9480,-29.5618,-34.4670,-33.4443,-32.4550,-29.7489,-33.9325,-33.3373,-32.1439,-30.6066,-34.6815,-33.5326,-31.4667,-28.9933,-35.5305,-31.5090,-31.8058,-30.0142,-35.3185,-32.7758,-29.9534,-30.2256,-35.5831,-32.9607,-31.6836,-29.5728,-34.4406,-33.3384,-31.3736,-30.9533
18300.0000,-38.8244,-37.5569,-35.6628,-35.3952,-39.0113,-37.2732,-37.0502,-32.9889,-37.0483,-36.2810,-35.9880,-34.3054,-37.2749,-36.1332,-35.2582,-33.5862,-39.0720,-37.8696,-36.2036,-33.9055,-38.0289,-38.3286,-35.3064,-32.7863,-38.2731,-38.0439,-35.5166,-34.3517,-38.0987,-35.7438,-34.7260,-34.7566,-34.7262,-32.7761,-30.4588,-30.4952,-34.4127,-33.8647,-32.4653,-29.5728,-34.6808,-33.5037,-33.7929,-29.5579,-33.4712,-33.2966,-30.8794,-30.5748,-32.9810,-33.3474,-32.0390,-28.8097,-34.2663,-33.4719,-30.2632,-29.1268,-35.1016,-34.6818,-31.4545,-29.4645,-32.9544,-33.8993,-32.4609,-28.6367
18310.0000,-37.6759,-37.5423,-34.6775,-34.6241,-38.1796,-37.1513,-35.6390,-35.2660,-38.4827,-36.2645,-35.9460,-33.0878,-37.6420,-38.2070,-36.1980,-33.5781,-38.7069,-37.8185,-37.3518,-34.1611,-39.8926,-38.5659,-36.0817,-33.9456,-37.8733,-36.3918,-36.1399,-32.8371,-39.4059,-37.0526,-36.0052,-34.1059,-34.0001,-33.0720,-32.5307,-30.3603,-34.9865,-33.9256,-32.4201,-29.0875,-34.8445,-33.1604,-32.0999,-29.3367,-34.7144,-33.4384,-32.3632,-30.6717,-34.8494,-33.9427,-31.7212,-29.6430,-33.9145,-33.1529,-31.7085,-29.5819,-35.0861,-33.5973,-32.2977,-28.9446,-34.0109,-33.8186,-30.8911,-29.7788
18320.0000,-39.3755,-36.9795,-36.0265,-33.2482,-38.1526,-37.6932,-35.4883,-33.4444,-38.5015,-36.7583,-37.1827,-32.3995,-37.4349,-35.7975,-34.7007,-33.0995,-39.3914,-37.1990,-36.0613,-34.1864,-38.9617,-37.1402,-35.0337,-33.9116,-39.5661,-38.8488,-35.2619,-33.4700,-39.6286,-37.3248,-37.2935,-34.8880,-33.2002,-32.1123,-31.9988,-30.2594,-34.5466,-33.2849,-31.2256,-30.0339,-33.7302,-33.0782,-30.3038,-29.3308,-35.0342,-32.8348,-31.3562,-29.5166,-35.0837,-33.1773,-31.3804,-29.5785,-34.7648,-34.2790,-31.4740,-31.2996,-34.2702,-32.8381,-31.1176,-29.2201,-34.2375,-33.3547,-31.3298,-29.9366
18330.0000,-37.4184,-37.4375,-36.4598,-34.0730,-38.8660,-37.6140,-35.4801,-33.0330,-37.2910,-36.5738,-35.2689,-32.8773,-39.5768,-36.7689,-35.7685,-33.9256,-38.5924,-37.4480,-34.4589,-34.0917,-38.9436,-38.0997,-36.1809,-33.1601,-38.9799,-36.5636,-34.6348,-32.5349,-39.4770,-37.6125,-34.0795,-33.7066,-34.1571,-32.7241,-31.7718,-29.0770,-35.2290,-34.2884,-31.8504,-29.7670,-33.1336,-33.0111,-32.6238,-30.2239,-35.3149,-32.2810,-32.3962,-28.9783,-35.5742,-33.0853,-30.8026,-29.4146,-35.7375,-32.4274,-32.2008,-30.1549,-34.2487,-34.0192,-31.3229,-30.5021,-35.8526,-33.4534,-32.4829,-31.8072
