Y_mm,S2_RX1_Low,S2_RX2_Low,S2_RX3_Low,S2_RX4_Low,S2_RX5_Low,S2_RX6_Low,S2_RX7_Low,S2_RX8_Low,S2_RX9_Low,S2_RX10_Low,S2_RX11_Low,S2_RX12_Low,S2_RX13_Low,S2_RX14_Low,S2_RX15_Low,S2_RX16_Low,S2_RX17_Low,S2_RX18_Low,S2_RX19_Low,S2_RX20_Low,S2_RX21_Low,S2_RX22_Low,S2_RX23_Low,S2_RX24_Low,S2_RX25_Low,S2_RX26_Low,S2_RX27_Low,S2_RX28_Low,S2_RX29_Low,S2_RX30_Low,S2_RX31_Low,S2_RX32_Low,S2_RX1_High,S2_RX2_High,S2_RX3_High,S2_RX4_High,S2_RX5_High,S2_RX6_High,S2_RX7_High,S2_RX8_High,S2_RX9_High,S2_RX10_High,S2_RX11_High,S2_RX12_High,S2_RX13_High,S2_RX14_High,S2_RX15_High,S2_RX16_High,S2_RX17_High,S2_RX18_High,S2_RX19_High,S2_RX20_High,S2_RX21_High,S2_RX22_High,S2_RX23_High,S2_RX24_High,S2_RX25_High,S2_RX26_High,S2_RX27_High,S2_RX28_High,S2_RX29_High,S2_RX30_High,S2_RX31_High,S2_RX32_High
130.0000,-47.0151,-47.2566,-47.5880,-47.3244,-46.1767,-47.5727,-47.6156,-47.5674,-45.0507,-45.6166,-46.6207,-46.8008,-44.4690,-46.0861,-47.4108,-45.8852,-45.0405,-46.5799,-46.4601,-44.9180,-45.5971,-48.1789,-46.2656,-44.6323,-48.4661,-46.4202,-44.0894,-42.2493,-49.7031,-45.0611,-42.4798,-40.9758,-41.2600,-43.2679,-44.2832,-44.1043,-41.2927,-43.1289,-44.0719,-43.7501,-41.9233,-42.7037,-42.6111,-42.5866,-42.2997,-41.9296,-43.0938,-42.2398,-42.6810,-44.1145,-42.2650,-42.0764,-42.3277,-42.6319,-40.9652,-39.1199,-43.0860,-43.3231,-40.0584,-38.0895,-45.3254,-41.3185,-38.4553,-38.2327
140.0000,-45.7379,-47.1679,-46.7070,-46.7013,-45.0266,-46.9463,-46.2387,-46.0923,-44.9780,-45.7560,-47.0609,-47.4210,-46.2684,-47.0292,-46.8542,-46.2126,-45.4792,-47.5114,-47.0650,-44.9618,-46.1440,-48.3091,-45.0413,-43.5498,-47.6385,-47.5482,-43.9732,-41.9615,-49.3576,-44.9372,-43.2292,-41.0235,-41.2194,-41.7930,-43.4778,-43.8427,-41.2080,-43.6157,-42.1883,-42.5590,-40.7520,-43.1711,-43.0247,-42.4056,-41.2664,-41.8980,-43.3605,-41.9404,-41.3304,-42.7145,-42.6708,-40.1794,-43.0759,-42.8602,-41.4631,-40.2356,-44.6406,-43.4486,-39.5270,-39.8793,-45.8715,-41.8720,-38.1855,-37.1662
150.0000,-46.6733,-47.4155,-47.1452,-47.6078,-45.9388,-46.3685,-46.7324,-47.4538,-45.9414,-47.0147,-46.8156,-47.1467,-44.8675,-46.4202,-46.1012,-46.4664,-44.7754,-46.8159,-46.2717,-44.9733,-45.9059,-47.0702,-45.5324,-43.7513,-48.5885,-47.0566,-44.0984,-42.5222,-49.0209,-46.0616,-43.9676,-42.0971,-41.7464,-43.6418,-43.3286,-43.6985,-41.2238,-42.3976,-43.2637,-44.0070,-42.1348,-42.8927,-42.2065,-42.7769,-41.3360,-42.2380,-42.8456,-41.8222,-41.9257,-42.7737,-42.1460,-41.5468,-41.6198,-44.3976,-42.2504,-39.9950,-43.5782,-43.7008,-39.3289,-39.9578,-45.6484,-40.5396,-38.8836,-37.8898
160.0000,-46.8900,-46.5448,-46.6902,-46.8637,-45.4455,-46.4692,-46.3913,-46.5051,-45.1441,-45.6742,-46.2304,-46.7833,-45.9916,-47.1790,-47.3195,-46.0971,-44.6432,-46.7683,-46.9237,-45.4514,-45.4648,-47.0710,-45.0231,-44.1337,-48.2161,-46.2316,-44.7991,-43.3038,-50.5811,-45.2427,-42.8196,-41.9412,-41.8037,-43.4621,-42.3765,-43.6518,-41.8003,-42.5969,-43.8673,-42.9568,-41.2946,-42.0118,-42.3238,-41.6544,-40.9624,-42.8756,-43.3909,-41.7510,-40.7744,-43.5363,-43.0670,-40.4843,-41.9124,-44.4509,-42.4144,-40.6161,-44.4141,-43.8459,-40.0321,-39.6459,-45.3899,-42.0173,-39.5367,-36.8432
170.0000,-45.8324,-47.6649,-46.6446,-47.3014,-45.2824,-47.6027,-47.3971,-47.5928,-45.3391,-46.4194,-46.3002,-46.6079,-45.9679,-47.3238,-47.9195,-45.7973,-46.3283,-47.1324,-47.2249,-45.2621,-47.0761,-47.3027,-46.4456,-44.5164,-47.6413,-47.5274,-43.9915,-43.0742,-49.6558,-44.7001,-42.3493,-41.3867,-41.6868,-42.8116,-43.2000,-43.4322,-41.3681,-42.5895,-43.5547,-43.2454,-40.9990,-41.7451,-43.2910,-43.0086,-41.3294,-43.2502,-43.7282,-41.2234,-40.8369,-43.4883,-43.2646,-40.2427,-42.7843,-43.5626,-41.3439,-40.1723,-42.9445,-42.0460,-40.9943,-39.2567,-46.3100,-40.6023,-38.7654,-37.3348
180.0000,-45.4081,-45.9792,-47.4273,-46.6622,-45.7863,-45.8798,-46.7978,-47.9281,-46.4752,-46.9367,-47.7362,-47.5205,-45.8431,-47.4156,-47.8034,-45.5422,-45.5777,-46.6839,-47.4009,-44.4942,-45.6564,-47.3310,-45.1234,-43.7189,-48.1657,-47.1213,-43.7326,-42.1335,-50.5264,-45.1091,-43.9049,-42.5239,-41.7333,-43.2920,-44.2104,-42.6839,-42.6302,-42.9226,-44.0420,-43.4280,-42.1748,-41.7261,-42.6295,-41.6047,-41.4754,-43.1418,-42.3111,-41.6123,-41.5790,-42.7229,-42.5202,-40.4270,-42.6591,-42.8061,-41.6652,-40.5978,-44.3940,-42.8197,-40.4449,-38.2847,-45.6530,-41.8096,-38.5781,-38.8101
190.0000,-45.6716,-46.6166,-48.0474,-46.7957,-45.9135,-46.7528,-46.6640,-46.7092,-45.0886,-47.4060,-46.1780,-46.4378,-45.5005,-47.5353,-46.4146,-45.4326,-46.1003,-46.3246,-46.3010,-45.3046,-47.0994,-48.3585,-44.7868,-43.2164,-46.9607,-47.8205,-45.0008,-42.5196,-49.7684,-45.1515,-43.8562,-42.8398,-42.3065,-41.9880,-44.2826,-43.1840,-41.7283,-43.4834,-43.2988,-42.1827,-40.6269,-41.6330,-44.1095,-42.4659,-40.8734,-43.0126,-43.6885,-42.6142,-40.7504,-44.0492,-41.9144,-41.7006,-42.6913,-42.8588,-41.7803,-41.0102,-43.4928,-43.2099,-40.6638,-39.9708,-45.2206,-42.0175,-39.8828,-37.5553
200.0000,-46.7173,-46.9662,-47.7383,-46.4568,-44.8479,-46.0899,-46.6214,-47.0848,-44.4800,-46.4427,-46.1340,-45.8696,-45.6030,-46.3141,-46.4825,-46.6471,-45.9293,-47.3842,-45.7840,-45.8642,-46.6897,-47.6874,-44.7118,-43.4783,-47.1670,-46.6793,-44.5818,-42.1385,-49.6092,-44.3991,-43.6028,-40.9089,-42.7770,-43.1578,-42.3413,-43.2099,-42.4847,-42.4656,-42.4513,-43.0261,-41.5592,-42.2533,-42.4072,-42.2232,-41.3859,-42.4370,-43.8769,-41.3790,-41.4131,-43.0170,-41.5494,-41.1992,-43.1894,-44.1778,-42.3264,-39.8203,-43.8896,-42.9778,-41.0595,-39.1647,-46.5551,-41.1056,-39.1237,-37.5349
210.0000,-45.4389,-46.7986,-46.7463,-47.4047,-46.0715,-47.2563,-46.6627,-47.8647,-46.2894,-45.8240,-47.0157,-47.2094,-45.7426,-47.3079,-46.1533,-45.8490,-46.3635,-47.4281,-47.2607,-45.5992,-46.9998,-47.9721,-45.6192,-44.8156,-47.4996,-46.3121,-44.3448,-43.4292,-49.2993,-45.2822,-42.2785,-41.1938,-41.7064,-42.0825,-42.8568,-43.6784,-40.9844,-43.1397,-43.5306,-42.6709,-42.4433,-43.3496,-44.0488,-42.0218,-42.1395,-42.2301,-42.5589,-41.1208,-41.6711,-42.7842,-42.7214,-41.8947,-42.3745,-44.2008,-41.4910,-40.4946,-44.2270,-43.2062,-40.6099,-38.7274,-45.2845,-41.1142,-38.9016,-38.0250
220.0000,-46.3293,-47.5662,-46.7964,-46.5450,-46.0492,-46.8536,-47.4901,-47.0908,-45.2003,-47.4891,-48.0231,-46.1244,-45.2613,-45.9785,-45.9833,-45.0625,-46.4410,-47.6222,-46.3855,-44.1507,-47.1000,-47.2089,-45.7126,-44.6994,-48.4815,-46.2324,-44.9417,-43.6874,-49.1122,-45.8865,-42.1607,-40.9240,-43.0833,-42.5853,-42.2672,-43.6347,-41.7364,-43.5586,-42.6441,-43.9812,-41.4024,-42.8580,-44.1119,-42.0574,-41.4926,-42.1659,-42.7258,-41.4033,-40.8215,-42.4387,-41.9246,-41.9066,-41.9762,-43.0736,-40.9076,-40.2827,-43.8796,-43.0384,-40.9320,-38.0881,-45.5978,-40.5867,-38.4404,-38.2549
230.0000,-46.3495,-47.4755,-47.0433,-48.0337,-45.3334,-47.5041,-48.1367,-45.9864,-44.5648,-45.7967,-46.1299,-46.8628,-44.7060,-46.4369,-46.2983,-45.2859,-45.8958,-47.4331,-47.2265,-45.0419,-46.2378,-48.0734,-46.4190,-44.8858,-47.9344,-46.9967,-44.4804,-43.4315,-49.1925,-44.9836,-42.2364,-42.6938,-42.3542,-42.6042,-42.8845,-42.6033,-40.9582,-42.7790,-44.0574,-43.6900,-41.3579,-42.3014,-42.4862,-43.4013,-41.1217,-43.8542,-42.7427,-42.4854,-41.2592,-43.2177,-42.3926,-41.3002,-42.1083,-44.4868,-42.3378,-40.4207,-44.6108,-42.3459,-41.2666,-39.8734,-46.2493,-40.9460,-39.5720,-38.3523
240.0000,-45.5365,-47.5286,-46.9031,-46.5485,-45.3795,-47.4897,-46.3953,-46.7503,-44.8751,-47.0155,-46.9810,-46.1165,-44.6044,-47.5368,-47.1542,-47.0055,-45.2626,-47.6005,-46.1556,-44.6949,-46.2251,-47.5736,-45.1154,-44.7023,-48.6813,-47.3429,-45.2447,-43.5596,-50.3915,-45.2328,-42.7941,-41.1141,-42.5063,-42.1437,-42.5610,-43.0100,-41.9468,-42.6885,-42.2134,-42.1921,-40.7946,-42.4331,-42.5759,-42.6962,-42.3165,-41.7649,-43.7731,-42.7129,-42.3254,-43.4470,-41.5877,-41.7994,-41.7661,-42.8270,-40.7816,-39.8202,-44.4998,-43.4411,-39.9550,-38.7295,-46.3002,-40.8983,-38.5846,-38.7962
250.0000,-45.1770,-47.6435,-46.9331,-46.9617,-45.6185,-46.5291,-47.1951,-46.5337,-46.1547,-46.3666,-47.5821,-46.5388,-45.8913,-46.7080,-47.7849,-44.9501,-46.4968,-47.7509,-45.6499,-44.6627,-46.6894,-47.1580,-45.2194,-44.2973,-48.6315,-46.2364,-43.9673,-42.1306,-50.6733,-44.5951,-43.7341,-41.8682,-43.0213,-42.4169,-42.6401,-43.8804,-41.3821,-41.9016,-42.0569,-42.9026,-40.8875,-41.7684,-43.2585,-41.5792,-40.9586,-42.3041,-42.3810,-41.5794,-41.7660,-43.6182,-43.3052,-42.1393,-41.4977,-44.1874,-41.3299,-41.0993,-43.4769,-43.0883,-40.8948,-38.4905,-45.9425,-41.2118,-38.9159,-36.9989
260.0000,-46.4482,-47.0348,-47.4855,-48.2270,-45.4749,-47.2103,-47.9591,-47.0594,-45.3727,-46.2945,-46.2177,-46.3492,-46.3811,-46.9711,-45.9534,-45.1085,-44.6984,-46.5764,-45.7525,-45.4932,-46.4739,-46.7309,-45.6578,-43.7961,-48.4105,-46.8110,-45.1691,-42.3227,-49.7169,-44.6309,-42.7129,-42.2898,-41.7599,-42.3448,-42.9164,-43.0371,-41.5502,-43.5597,-43.4430,-42.8082,-41.6284,-42.5246,-43.1029,-41.9541,-41.9731,-42.0248,-43.3372,-41.0946,-42.0692,-43.2924,-42.5038,-41.3339,-43.1999,-44.2430,-41.9854,-40.2152,-43.7362,-43.6507,-40.7494,-38.3367,-45.7983,-41.5143,-39.3300,-37.6118
270.0000,-45.7975,-47.7623,-46.4437,-46.6250,-45.3914,-46.0531,-47.7063,-46.4232,-44.8210,-45.9689,-47.8822,-46.1033,-45.4449,-47.5539,-46.0121,-46.0030,-45.7015,-47.1278,-46.1959,-44.1165,-46.8919,-47.8251,-46.2592,-43.3228,-47.2137,-47.8594,-43.7289,-43.6374,-50.7528,-44.2739,-44.0222,-42.1094,-42.2757,-43.2805,-43.8289,-42.7831,-40.9904,-43.6557,-44.1206,-43.1376,-41.0704,-42.3639,-42.4748,-42.2056,-40.4351,-42.9051,-43.8220,-42.4848,-41.4879,-43.3028,-42.8363,-41.3818,-41.3957,-42.9239,-42.3915,-39.7192,-44.0116,-43.9496,-40.8200,-39.1294,-46.2151,-41.4893,-39.5700,-38.2887
280.0000,-46.6901,-46.4214,-46.6667,-47.2370,-44.8984,-45.7449,-46.4648,-45.8448,-46.3947,-45.8871,-47.3234,-46.0316,-45.8059,-47.1704,-46.5881,-45.0454,-45.0230,-47.3848,-46.7765,-45.8858,-47.3551,-46.7687,-46.3730,-44.2358,-47.2436,-47.0824,-44.5598,-42.7181,-49.7237,-45.9056,-42.0808,-42.3268,-42.8982,-42.2369,-44.0198,-43.3300,-42.8408,-42.7332,-43.5799,-43.5699,-41.8216,-43.2890,-43.9842,-42.8259,-42.1628,-42.0697,-42.5985,-41.5346,-41.4696,-42.7166,-42.7996,-40.7081,-42.8727,-43.8893,-40.7036,-40.7109,-42.8763,-43.4438,-40.9110,-38.3208,-46.2979,-40.2493,-39.1908,-37.2796
290.0000,-45.2566,-47.4036,-47.3465,-46.8067,-45.2012,-46.1002,-46.8893,-46.1190,-45.9962,-46.0663,-47.9075,-46.2049,-44.5419,-46.5456,-47.5062,-45.8439,-45.4826,-47.7110,-45.8330,-45.4546,-46.9100,-46.6786,-45.2011,-45.0539,-48.0968,-46.0072,-44.4484,-42.3192,-50.4897,-44.4721,-43.4510,-41.3323,-42.9608,-42.9032,-42.7336,-42.8291,-41.5347,-42.0471,-44.1011,-43.2858,-41.6876,-43.2452,-43.3084,-43.4288,-40.7977,-43.2668,-42.5282,-41.9459,-41.1542,-43.8669,-43.2318,-41.5253,-42.8606,-42.8590,-41.9198,-40.6950,-43.9900,-41.9688,-41.2354,-38.9762,-45.4882,-41.6934,-40.0467,-37.0112
300.0000,-45.6805,-47.3554,-47.9107,-47.7701,-45.1986,-46.1900,-47.2921,-47.8607,-44.8777,-46.7983,-47.7684,-47.0693,-46.2799,-46.3721,-46.4802,-45.0053,-45.2175,-47.3372,-46.5065,-45.6854,-46.5225,-48.5191,-46.5018,-44.0194,-47.4193,-45.9550,-43.5452,-43.4017,-50.5360,-44.5577,-43.6312,-41.7856,-41.4391,-43.4863,-43.1937,-42.8639,-42.3494,-42.6500,-43.3422,-42.9335,-41.5276,-42.1518,-42.1856,-43.2259,-41.6042,-42.0251,-42.2340,-41.2603,-41.6417,-43.3208,-42.9359,-40.7828,-43.1909,-44.1618,-40.9648,-40.8617,-43.1638,-43.4021,-39.6939,-38.3960,-46.2084,-41.1332,-39.3373,-37.1386
310.0000,-45.8009,-47.5985,-47.8008,-46.5441,-46.5192,-47.0011,-47.2209,-46.1259,-45.4578,-46.9511,-47.6533,-46.8363,-45.3916,-47.1248,-46.2455,-45.3927,-45.9904,-46.9729,-46.7532,-45.7377,-45.3035,-46.6796,-46.6588,-44.8064,-47.9087,-47.8700,-43.8669,-43.6591,-50.5713,-44.4726,-42.3648,-41.0440,-41.4155,-43.1282,-43.5650,-44.2184,-42.3190,-42.4151,-42.8242,-42.8441,-41.1495,-43.1990,-42.5560,-42.2267,-41.6248,-42.2135,-42.0950,-42.4231,-41.2586,-43.9293,-42.5955,-40.2853,-42.3144,-42.6426,-41.4800,-40.8260,-43.4925,-43.1879,-40.6858,-39.1801,-45.7476,-40.2773,-38.7432,-37.2972
