Y_mm,S1_RX1_Low,S1_RX2_Low,S1_RX3_Low,S1_RX4_Low,S1_RX5_Low,S1_RX6_Low,S1_RX7_Low,S1_RX8_Low,S1_RX9_Low,S1_RX10_Low,S1_RX11_Low,S1_RX12_Low,S1_RX13_Low,S1_RX14_Low,S1_RX15_Low,S1_RX16_Low,S1_RX17_Low,S1_RX18_Low,S1_RX19_Low,S1_RX20_Low,S1_RX21_Low,S1_RX22_Low,S1_RX23_Low,S1_RX24_Low,S1_RX25_Low,S1_RX26_Low,S1_RX27_Low,S1_RX28_Low,S1_RX29_Low,S1_RX30_Low,S1_RX31_Low,S1_RX32_Low,S1_RX1_High,S1_RX2_High,S1_RX3_High,S1_RX4_High,S1_RX5_High,S1_RX6_High,S1_RX7_High,S1_RX8_High,S1_RX9_High,S1_RX10_High,S1_RX11_High,S1_RX12_High,S1_RX13_High,S1_RX14_High,S1_RX15_High,S1_RX16_High,S1_RX17_High,S1_RX18_High,S1_RX19_High,S1_RX20_High,S1_RX21_High,S1_RX22_High,S1_RX23_High,S1_RX24_High,S1_RX25_High,S1_RX26_High,S1_RX27_High,S1_RX28_High,S1_RX29_High,S1_RX30_High,S1_RX31_High,S1_RX32_High
8780.0000,-37.5336,-37.1473,-34.8240,-33.4754,-37.9374,-37.8907,-35.6576,-35.1790,-38.7577,-37.6830,-35.0919,-32.6867,-37.6941,-37.2609,-33.9954,-32.1902,-38.2106,-36.5824,-36.2431,-34.8684,-39.0176,-38.4556,-35.4244,-33.4741,-38.9158,-38.1750,-35.3217,-33.9871,-37.9156,-38.4076,-35.8661,-33.5689,-35.4020,-33.2159,-32.4373,-30.0683,-35.5693,-32.9793,-32.4616,-31.0985,-34.8959,-33.0788,-31.1230,-29.1554,-34.3416,-33.6978,-31.2864,-29.4635,-33.7408,-32.8354,-31.4188,-30.7438,-35.2123,-32.8058,-32.0600,-29.1932,-34.3600,-32.3916,-33.1748,-29.6833,-35.5244,-33.3513,-31.5902,-31.7038
8790.0000,-39.0136,-38.4225,-37.1691,-34.1233,-37.7389,-37.6560,-37.3315,-32.3033,-36.9641,-37.4372,-34.1934,-33.2847,-37.8673,-38.4013,-35.4368,-34.2972,-39.4658,-37.1895,-34.2334,-34.2151,-37.7689,-38.1620,-35.3797,-34.5747,-38.5197,-37.8033,-36.2279,-33.2405,-39.9542,-39.4001,-36.9983,-35.0874,-35.5175,-33.3243,-31.5503,-31.1157,-35.3329,-34.2531,-30.9495,-29.7883,-33.0895,-32.9857,-33.2991,-28.8413,-33.9645,-33.6896,-30.4219,-30.1201,-33.9263,-34.1852,-31.8294,-28.4213,-34.0374,-33.4940,-31.6100,-30.0484,-34.7344,-33.4648,-30.0466,-29.7284,-33.7320,-35.0686,-30.7082,-29.2185
8800.0000,-38.2290,-38.0852,-36.8672,-34.0987,-37.9150,-37.2248,-36.2230,-33.6466,-39.9026,-36.0355,-36.3044,-32.9300,-39.0401,-36.5306,-35.3429,-33.4365,-39.2215,-37.7608,-34.6509,-32.7068,-38.4904,-36.8056,-35.5237,-33.9784,-39.0158,-37.2503,-35.2991,-33.5591,-39.7217,-37.9849,-35.7791,-33.5463,-35.8037,-32.8434,-32.2548,-30.7214,-34.2512,-34.6567,-33.1429,-30.1616,-34.8827,-34.1002,-30.2836,-31.1145,-34.3053,-31.5622,-32.7573,-30.1512,-35.8497,-33.3939,-31.4729,-29.5698,-33.4439,-32.5052,-32.1633,-28.9984,-37.1524,-34.3067,-31.6869,-29.4049,-34.1880,-34.2925,-30.6698,-30.7021
8810.0000,-40.2742,-37.0124,-36.1243,-33.3881,-37.8898,-35.8401,-35.5158,-34.0241,-37.8962,-36.4491,-35.9860,-32.5839,-39.6820,-36.2320,-34.3873,-33.5337,-37.9959,-37.5311,-35.2399,-34.5187,-36.3831,-38.3306,-35.1730,-35.3769,-38.9358,-36.3209,-35.7936,-34.0554,-37.8471,-38.0328,-36.3172,-33.8327,-34.6599,-33.3434,-32.4572,-31.1824,-34.4002,-33.2530,-32.0776,-30.9033,-35.1797,-33.6549,-32.4804,-31.5961,-34.3840,-33.3174,-31.3186,-30.5798,-33.2190,-32.2812,-30.8615,-29.8631,-34.4488,-32.8424,-30.3811,-28.6840,-34.0076,-33.2620,-31.2488,-28.7888,-34.0693,-32.5337,-31.6525,-29.5558
8820.0000,-38.5069,-36.7160,-35.0843,-33.8045,-37.5353,-37.2053,-35.8007,-33.4008,-37.4522,-37.8441,-36.1844,-34.4830,-39.2668,-38.3435,-36.1078,-34.6672,-38.4535,-36.7828,-37.4550,-34.3764,-39.1944,-38.0760,-35.3829,-34.1443,-39.1683,-37.0716,-34.3058,-32.5323,-38.0666,-37.3750,-34.9186,-33.8150,-35.6696,-31.9000,-31.0215,-30.9863,-34.8217,-33.2751,-32.5511,-30.4523,-35.9692,-32.7329,-31.1343,-28.5260,-35.1390,-34.7567,-31.7099,-29.2625,-34.2094,-33.8112,-32.3901,-29.8042,-34.2523,-32.1133,-31.6801,-29.8401,-35.7226,-34.3700,-31.6707,-29.4488,-35.8532,-33.1683,-32.1865,-30.7787
8830.0000,-36.9552,-37.1073,-34.8769,-35.7435,-39.2322,-36.5285,-34.9762,-35.0022,-38.7950,-35.7187,-35.8269,-32.4577,-38.0481,-37.4938,-36.1356,-34.6393,-38.8509,-38.0437,-37.6034,-33.7234,-38.6788,-37.8893,-36.0918,-34.3405,-37.8065,-37.8529,-36.9031,-34.6485,-38.8495,-37.6149,-35.4419,-35.4519,-33.8503,-32.0977,-32.4124,-29.1954,-34.9255,-34.6742,-32.4029,-28.7837,-33.7160,-33.8655,-31.4029,-28.3737,-33.6120,-33.2174,-31.5204,-30.7722,-34.4294,-32.4829,-30.4339,-28.2449,-33.9844,-35.0763,-30.5073,-28.7073,-33.8021,-33.6357,-32.7242,-30.4313,-35.0448,-33.1678,-31.8855,-29.9636
8840.0000,-39.2813,-36.6060,-35.2377,-33.7636,-37.9770,-37.2786,-36.8519,-34.6575,-38.3456,-37.5251,-34.8005,-32.9039,-38.5689,-37.2956,-34.1691,-33.4295,-38.9800,-36.8110,-35.6540,-33.2629,-39.1977,-37.6203,-36.6910,-34.0959,-37.8272,-36.6683,-35.6667,-32.9427,-40.1019,-36.1652,-35.7727,-33.9531,-33.8566,-32.2958,-32.9041,-29.5062,-34.2563,-33.3587,-32.3860,-29.4655,-33.8704,-33.4054,-30.5445,-29.6751,-33.9609,-32.7179,-31.4956,-28.3022,-33.7771,-33.4879,-31.1238,-30.2211,-35.5544,-33.6280,-32.3956,-28.7204,-35.6154,-33.9765,-33.7652,-30.9555,-36.0687,-33.2438,-30.4327,-30.0726
8850.0000,-39.0659,-36.4067,-35.5241,-33.9016,-38.2847,-36.8520,-34.9617,-35.0759,-38.0521,-37.7027,-35.2740,-33.7828,-37.5800,-38.1131,-35.9876,-33.3117,-39.1563,-36.0977,-35.8676,-33.2049,-38.4551,-36.9428,-33.8950,-33.3304,-38.6349,-37.7610,-34.6137,-32.9497,-38.2731,-38.4305,-35.6739,-32.9894,-34.4957,-34.8321,-32.1567,-29.5511,-33.7983,-33.4662,-31.5498,-30.6021,-33.1157,-33.8280,-32.9512,-31.2005,-33.7116,-33.3219,-32.2067,-30.5781,-33.8459,-33.2650,-30.6103,-28.7866,-34.8169,-32.3404,-32.7696,-31.1436,-35.5240,-32.6891,-31.2789,-28.6818,-34.2067,-32.6175,-31.8869,-29.4574
8860.0000,-37.0034,-38.5299,-36.9162,-34.6356,-39.1891,-37.3639,-34.9392,-33.6839,-38.5250,-37.9316,-35.9184,-33.0107,-39.1297,-37.8741,-35.4768,-34.7906,-38.3117,-36.7948,-35.2416,-33.5150,-37.7731,-37.5176,-34.9612,-32.7795,-37.8315,-36.5940,-35.9938,-32.6455,-39.6511,-37.2970,-36.6347,-33.9691,-33.9482,-34.0197,-32.5978,-30.4798,-34.8285,-33.0633,-31.7875,-29.6573,-33.7540,-32.4706,-30.3663,-31.1568,-33.8766,-34.1349,-32.1141,-29.2305,-34.1900,-32.3143,-31.8820,-29.9366,-33.9951,-32.8178,-30.7872,-29.9187,-34.7201,-33.5598,-31.8418,-30.7592,-34.0725,-34.2358,-32.8660,-30.6638
8870.0000,-39.1288,-36.6629,-36.0105,-35.5913,-39.0414,-37.0859,-35.2224,-34.0464,-38.2020,-37.3660,-36.0980,-34.1148,-39.4200,-38.2114,-35.2527,-33.4227,-37.8777,-37.2048,-37.1325,-35.3045,-38.3680,-38.5358,-35.2055,-34.2461,-37.8334,-38.4679,-34.4704,-33.3328,-38.7133,-37.2956,-37.2997,-34.2519,-34.7124,-33.8541,-30.8980,-30.5198,-34.9823,-32.8000,-31.1221,-29.4521,-35.1919,-32.9532,-31.1069,-28.8525,-34.5247,-33.8749,-30.8571,-29.7375,-34.3143,-32.6272,-31.5968,-29.0645,-34.0808,-33.4739,-31.8969,-29.8188,-34.5205,-33.4691,-31.0574,-29.9318,-35.6451,-33.3712,-31.8473,-30.6021
