Y_mm,S1_RX1_Low,S1_RX2_Low,S1_RX3_Low,S1_RX4_Low,S1_RX5_Low,S1_RX6_Low,S1_RX7_Low,S1_RX8_Low,S1_RX9_Low,S1_RX10_Low,S1_RX11_Low,S1_RX12_Low,S1_RX13_Low,S1_RX14_Low,S1_RX15_Low,S1_RX16_Low,S1_RX17_Low,S1_RX18_Low,S1_RX19_Low,S1_RX20_Low,S1_RX21_Low,S1_RX22_Low,S1_RX23_Low,S1_RX24_Low,S1_RX25_Low,S1_RX26_Low,S1_RX27_Low,S1_RX28_Low,S1_RX29_Low,S1_RX30_Low,S1_RX31_Low,S1_RX32_Low,S1_RX1_High,S1_RX2_High,S1_RX3_High,S1_RX4_High,S1_RX5_High,S1_RX6_High,S1_RX7_High,S1_RX8_High,S1_RX9_High,S1_RX10_High,S1_RX11_High,S1_RX12_High,S1_RX13_High,S1_RX14_High,S1_RX15_High,S1_RX16_High,S1_RX17_High,S1_RX18_High,S1_RX19_High,S1_RX20_High,S1_RX21_High,S1_RX22_High,S1_RX23_High,S1_RX24_High,S1_RX25_High,S1_RX26_High,S1_RX27_High,S1_RX28_High,S1_RX29_High,S1_RX30_High,S1_RX31_High,S1_RX32_High
11300.0000,-39.7260,-36.4320,-36.2042,-34.8370,-37.4780,-36.4932,-34.8425,-33.5229,-38.7455,-36.7979,-37.4325,-34.4281,-37.7234,-37.8833,-35.4063,-34.2341,-40.0984,-36.2980,-35.5697,-33.6501,-39.1301,-37.6079,-36.4257,-33.9168,-38.4996,-37.1451,-35.1554,-34.5860,-39.1285,-36.9444,-34.3544,-34.1845,-36.1836,-33.4682,-31.3622,-29.6258,-34.4584,-33.9938,-30.2155,-29.1330,-34.8979,-33.8648,-32.7842,-29.1510,-34.3856,-33.4186,-31.5020,-29.8233,-33.9876,-33.4713,-31.4673,-29.9176,-35.3000,-32.8027,-30.6989,-30.0333,-35.6780,-33.6126,-32.1529,-29.3622,-34.9629,-33.4655,-31.3836,-29.7641
11310.0000,-38.8957,-38.0501,-35.5223,-32.9628,-39.4669,-37.6947,-34.5800,-34.3097,-38.5632,-38.3059,-35.5314,-33.7520,-39.2234,-37.3165,-35.7602,-33.2736,-39.4479,-37.3552,-35.1361,-33.5461,-39.3433,-36.9667,-34.2871,-34.2222,-38.0745,-37.5683,-36.2936,-33.5692,-39.1686,-37.1927,-36.6116,-33.4199,-35.2549,-33.0124,-32.7149,-30.6542,-34.4491,-33.6958,-30.4100,-29.1384,-34.8815,-32.1853,-31.0936,-30.7341,-34.4745,-32.9296,-31.8622,-29.7282,-34.5068,-33.1072,-31.0747,-27.6146,-34.0766,-32.8738,-30.8139,-28.9341,-34.4213,-32.9431,-31.4569,-30.6181,-35.9225,-32.9166,-32.5578,-30.6882
11320.0000,-39.2734,-38.5633,-36.5355,-33.4587,-39.1552,-36.8987,-37.1101,-34.0775,-37.6540,-37.9317,-36.0962,-33.5147,-38.3464,-37.5549,-34.5436,-33.3300,-38.2758,-36.2985,-34.9679,-34.0293,-39.8803,-38.3156,-35.2439,-33.8334,-38.0909,-38.9928,-36.6676,-33.5577,-38.2866,-38.4370,-36.2967,-33.4741,-34.1768,-33.5948,-32.1057,-31.4107,-34.0396,-34.6482,-32.3663,-28.7771,-35.8821,-32.9883,-31.0810,-29.0997,-35.1127,-33.2911,-32.1588,-28.0533,-34.4009,-33.4469,-31.2875,-28.3149,-36.0859,-32.8772,-31.1293,-28.8529,-35.8886,-34.3320,-30.9157,-30.2470,-34.6456,-33.9826,-31.2580,-31.6477
11330.0000,-38.2736,-37.2846,-37.0404,-34.9469,-38.4561,-36.3750,-35.6442,-34.9920,-36.9860,-36.7757,-36.6236,-33.5600,-38.3978,-36.3815,-34.8463,-32.8645,-37.8846,-37.4316,-34.4193,-31.8998,-39.9040,-37.4229,-34.2248,-33.0834,-40.2906,-38.6500,-34.8475,-34.1829,-38.9918,-37.3183,-37.3429,-34.2466,-34.3346,-34.3132,-32.0819,-29.8731,-34.5329,-33.0798,-30.6509,-30.5669,-34.6895,-32.8907,-30.6909,-29.2888,-34.5473,-33.5100,-31.8729,-28.0852,-34.1874,-33.5571,-32.1521,-29.6287,-34.9133,-33.1175,-31.9331,-30.2175,-35.0951,-34.2532,-31.1068,-29.9607,-34.3601,-33.4308,-32.8536,-30.8991
11340.0000,-39.9145,-35.5283,-36.4103,-32.9013,-38.9718,-36.4594,-36.3909,-33.9904,-38.7745,-38.0827,-35.1352,-33.5792,-37.5419,-37.7200,-36.8218,-32.7558,-38.7935,-37.9170,-35.7695,-32.1985,-40.1724,-37.8899,-36.6525,-32.5564,-38.8055,-37.0086,-34.9737,-33.8687,-38.7289,-39.0063,-35.4923,-34.6846,-34.4241,-32.0453,-32.6724,-29.3501,-35.2120,-34.4626,-32.5520,-29.8974,-34.6422,-34.6075,-31.6556,-29.5394,-34.0602,-32.0294,-30.1515,-28.4849,-32.9289,-32.5413,-31.2045,-28.7277,-33.6141,-33.4441,-32.1708,-28.1442,-33.8476,-33.9168,-32.8735,-30.0029,-33.9343,-33.0230,-30.6813,-29.8128
11350.0000,-40.0405,-37.1019,-36.5496,-34.2148,-38.1763,-38.2301,-35.2428,-33.7815,-39.2410,-37.8380,-35.7217,-35.0708,-38.1784,-38.1500,-34.5688,-34.2653,-38.1718,-37.2610,-35.8516,-32.1890,-37.8788,-37.0567,-34.7968,-33.3550,-38.0912,-37.5229,-34.9847,-34.3319,-37.8352,-37.8747,-36.1470,-34.4447,-34.0604,-32.7605,-31.9985,-29.2731,-34.3581,-34.2063,-30.6662,-29.1755,-34.0560,-33.6150,-30.7066,-29.9583,-34.8410,-34.1666,-31.2471,-29.5339,-34.2339,-33.1247,-31.9658,-29.0165,-35.5570,-33.9119,-30.7271,-30.9734,-34.2914,-34.2500,-32.9067,-29.9302,-33.9550,-34.8617,-32.7710,-31.1408
11360.0000,-38.4312,-37.2057,-37.8193,-32.7249,-37.8954,-36.9752,-35.6743,-33.5744,-39.1802,-36.2065,-35.6585,-32.5779,-37.6304,-37.7728,-36.3474,-33.1295,-38.6653,-36.2773,-35.9617,-33.7656,-38.6513,-37.0118,-36.1808,-32.8550,-37.8951,-36.4576,-36.4631,-35.0093,-39.5623,-38.6795,-34.1958,-33.4727,-32.7606,-34.1281,-32.5633,-31.3928,-34.4631,-31.5771,-32.7263,-30.4418,-34.9802,-32.8032,-30.5793,-28.4241,-34.2145,-34.7181,-31.2516,-31.0873,-35.5003,-34.0430,-31.8017,-29.1248,-33.9779,-34.0517,-30.8687,-30.2327,-35.0519,-32.2804,-31.6977,-28.7499,-34.0486,-34.6152,-32.0342,-29.6488
11370.0000,-39.6280,-37.5955,-34.8201,-34.8568,-38.1680,-37.4959,-34.2635,-33.8587,-38.9257,-36.5130,-34.9974,-32.5204,-38.9433,-37.1663,-36.5131,-33.1476,-38.2116,-35.7961,-34.0521,-33.3444,-38.9424,-37.4400,-34.6741,-32.7860,-38.6703,-35.7895,-36.9273,-34.8434,-38.1227,-37.1610,-36.2495,-34.6111,-34.6963,-32.1788,-32.2168,-31.2708,-34.1729,-32.8508,-31.3216,-29.1718,-34.6544,-33.1945,-32.2177,-30.5384,-34.5989,-33.8531,-31.7512,-28.9717,-34.7651,-32.2193,-30.7766,-29.1898,-34.3967,-32.5161,-32.1969,-28.8779,-33.0334,-32.4608,-32.8451,-29.9399,-34.4023,-34.3740,-32.4249,-29.7033
11380.0000,-39.2279,-36.4095,-35.5426,-35.2832,-38.8582,-36.0362,-36.0568,-34.2409,-38.2216,-36.0168,-35.6457,-34.6777,-37.6351,-38.4354,-35.3719,-34.0893,-37.9432,-37.4788,-34.5865,-33.1505,-37.6037,-36.5290,-35.5757,-33.5745,-38.5548,-37.7366,-34.2092,-33.5569,-38.4748,-36.3981,-35.5338,-34.1521,-32.9776,-34.2271,-31.8074,-28.6066,-33.9085,-33.6962,-32.3471,-30.2365,-33.5823,-32.0740,-32.0736,-28.7212,-34.0406,-32.7011,-31.1165,-29.3819,-34.5410,-32.6233,-31.3842,-29.2011,-34.2869,-32.8478,-33.1664,-29.2878,-35.2177,-34.6077,-30.8154,-30.4284,-35.4776,-33.8539,-31.5951,-30.1160
11390.0000,-39.1136,-36.8690,-36.9968,-34.3764,-37.5133,-37.0167,-33.6594,-34.2452,-36.8924,-36.5881,-35.9048,-33.4718,-38.4986,-36.6380,-36.0278,-35.2456,-38.7225,-38.3885,-36.0174,-32.8179,-38.4090,-36.8686,-34.9527,-32.3417,-38.6630,-36.0116,-35.8054,-34.4141,-37.6442,-37.2103,-35.9178,-33.6340,-33.9620,-32.2355,-30.9893,-29.7807,-34.2984,-32.6062,-30.6788,-30.7049,-35.4373,-33.7653,-30.4284,-29.5603,-34.1838,-33.2916,-32.4361,-29.6879,-34.5180,-33.9891,-31.0993,-28.7504,-35.4018,-33.8480,-32.3092,-29.3023,-34.2820,-32.6284,-31.7728,-31.2491,-34.4471,-32.4589,-31.4861,-29.2196
