Y_mm,S2_RX1_Low,S2_RX2_Low,S2_RX3_Low,S2_RX4_Low,S2_RX5_Low,S2_RX6_Low,S2_RX7_Low,S2_RX8_Low,S2_RX9_Low,S2_RX10_Low,S2_RX11_Low,S2_RX12_Low,S2_RX13_Low,S2_RX14_Low,S2_RX15_Low,S2_RX16_Low,S2_RX17_Low,S2_RX18_Low,S2_RX19_Low,S2_RX20_Low,S2_RX21_Low,S2_RX22_Low,S2_RX23_Low,S2_RX24_Low,S2_RX25_Low,S2_RX26_Low,S2_RX27_Low,S2_RX28_Low,S2_RX29_Low,S2_RX30_Low,S2_RX31_Low,S2_RX32_Low,S2_RX1_High,S2_RX2_High,S2_RX3_High,S2_RX4_High,S2_RX5_High,S2_RX6_High,S2_RX7_High,S2_RX8_High,S2_RX9_High,S2_RX10_High,S2_RX11_High,S2_RX12_High,S2_RX13_High,S2_RX14_High,S2_RX15_High,S2_RX16_High,S2_RX17_High,S2_RX18_High,S2_RX19_High,S2_RX20_High,S2_RX21_High,S2_RX22_High,S2_RX23_High,S2_RX24_High,S2_RX25_High,S2_RX26_High,S2_RX27_High,S2_RX28_High,S2_RX29_High,S2_RX30_High,S2_RX31_High,S2_RX32_High
150.0000,-45.3519,-46.8927,-48.4644,-48.0650,-45.8765,-47.0118,-48.3317,-47.8183,-45.7237,-46.3781,-48.9772,-47.7709,-45.8319,-48.0315,-47.8210,-47.4212,-46.1189,-48.2432,-47.4264,-45.7048,-46.1954,-49.3302,-48.2699,-45.6553,-47.5722,-48.4685,-45.8269,-45.0217,-53.4762,-47.8999,-44.1114,-42.2128,-41.7548,-44.2455,-43.0027,-43.7226,-41.2796,-43.3604,-43.4330,-43.5888,-41.4242,-42.0640,-43.2810,-43.9976,-41.8526,-43.2409,-43.3495,-44.1548,-42.4567,-43.8300,-43.2089,-42.7757,-41.6502,-44.3294,-43.2132,-41.0715,-44.4345,-44.7177,-41.7650,-39.2984,-47.7457,-41.8688,-40.6516,-39.0781
160.0000,-45.9451,-47.2749,-47.6541,-48.3453,-45.8013,-46.6496,-48.9504,-48.4888,-44.8790,-46.3647,-48.7420,-48.5040,-46.0610,-46.4923,-48.9766,-47.5810,-45.2054,-48.3661,-47.2053,-45.9680,-46.9542,-48.4503,-46.5011,-45.1369,-48.6184,-49.1301,-45.2973,-44.7597,-51.6099,-47.6857,-43.7160,-43.1990,-42.4833,-44.1062,-44.0013,-43.8106,-42.6499,-43.0174,-44.4192,-44.7866,-41.2211,-42.9624,-43.8952,-43.0519,-42.0774,-43.5708,-43.3005,-44.1911,-40.9734,-44.9049,-44.3347,-43.0092,-42.5819,-44.5398,-43.0399,-41.6991,-43.6536,-45.2566,-42.5291,-41.2577,-48.8757,-41.9925,-40.9644,-39.0301
170.0000,-47.2461,-46.4241,-48.1331,-48.2673,-45.1755,-46.7176,-46.9949,-48.2279,-46.3925,-46.3206,-47.1746,-48.4972,-45.7964,-46.4561,-47.4295,-47.5337,-46.5112,-48.7142,-47.1934,-45.6752,-45.6901,-48.1195,-46.9554,-46.1063,-48.2302,-48.1728,-46.4849,-44.7185,-52.2325,-47.4684,-43.5751,-43.1208,-41.9636,-44.2473,-43.6976,-44.7594,-42.2539,-43.6161,-42.9492,-45.1492,-41.2357,-42.3913,-44.3429,-44.5888,-41.9277,-42.6137,-43.5187,-43.0838,-40.9926,-44.0105,-44.8273,-42.1407,-41.9534,-45.3228,-42.7662,-41.4563,-43.4656,-45.6501,-42.3261,-39.9145,-48.4147,-42.8019,-41.1930,-40.1316
180.0000,-45.5685,-46.3240,-47.0653,-47.3529,-45.2579,-46.4992,-47.1867,-48.6478,-45.8720,-46.7178,-47.5874,-48.6869,-45.3444,-48.1480,-48.7271,-47.1130,-46.6183,-47.5756,-47.2243,-47.1884,-46.0697,-49.2981,-48.1243,-46.2772,-48.8982,-49.3800,-46.3481,-45.0065,-52.1382,-46.5592,-44.3943,-43.4304,-41.3583,-42.5662,-43.0151,-45.0738,-42.6548,-42.9869,-44.8461,-43.7463,-40.8527,-42.1801,-44.5273,-44.5395,-40.9112,-43.0658,-44.8397,-42.8359,-40.9856,-43.8839,-43.9598,-42.9659,-42.7279,-44.1673,-43.3441,-41.7781,-43.7985,-45.5909,-42.0491,-41.1882,-48.4072,-43.1317,-40.8466,-39.3101
190.0000,-46.0565,-47.4740,-46.8846,-47.5916,-46.8395,-47.0648,-47.6726,-47.3561,-45.7071,-46.3954,-47.1510,-47.6247,-44.7053,-47.4630,-48.6886,-47.1342,-46.4958,-48.6135,-47.7645,-45.9848,-45.6975,-49.4356,-47.4281,-46.0977,-48.8503,-48.3641,-46.0162,-43.8337,-52.0102,-47.7922,-45.2973,-43.0692,-42.2880,-43.7752,-43.4484,-43.7480,-42.6661,-43.7222,-42.9962,-44.2048,-40.9895,-43.0327,-44.1047,-44.1243,-41.0866,-42.3988,-44.8631,-42.4597,-41.7711,-44.3938,-43.7363,-42.1525,-43.2513,-44.7642,-44.2584,-40.5340,-44.7968,-45.1581,-41.9305,-40.1468,-49.0432,-42.5599,-40.1503,-39.1537
200.0000,-45.8102,-46.9959,-48.2968,-48.1130,-45.2870,-47.8965,-47.9705,-48.4666,-44.9424,-46.9135,-48.5284,-47.9036,-46.0085,-47.1642,-47.5459,-46.8942,-45.2358,-48.7338,-47.6908,-46.2640,-45.6667,-48.4949,-47.3750,-45.9892,-47.4843,-48.6114,-45.3432,-45.1305,-52.4833,-47.4176,-45.2535,-43.8149,-41.6668,-42.4350,-43.1933,-45.0735,-42.8105,-43.3858,-43.5239,-43.4836,-41.2835,-42.9438,-43.0703,-43.6543,-42.3898,-44.2235,-43.7880,-43.3410,-40.8668,-44.4420,-44.2101,-42.4699,-41.7629,-44.5970,-44.3369,-41.9768,-43.9424,-45.7905,-42.9840,-40.0491,-49.0628,-43.2239,-41.2998,-39.4994
210.0000,-46.7958,-46.4469,-47.4377,-48.8018,-45.3285,-47.3511,-47.6936,-49.0239,-44.9489,-46.3890,-48.7357,-47.9329,-45.8256,-47.3683,-48.3587,-47.6221,-46.7686,-47.7002,-47.3037,-46.5777,-45.8507,-49.0863,-47.2205,-44.5294,-48.0918,-49.7478,-45.3421,-43.6877,-52.7550,-47.5638,-43.4633,-43.6468,-42.6748,-44.2093,-43.5598,-44.5590,-41.4772,-42.3082,-44.7879,-43.4477,-42.0324,-43.8263,-44.2829,-43.1761,-40.6709,-42.5053,-44.0217,-44.1607,-42.6633,-44.8495,-44.0370,-43.5606,-41.6549,-44.4181,-44.1741,-42.4816,-43.9607,-45.1730,-42.3230,-39.8702,-49.3400,-42.9443,-41.1798,-39.8209
220.0000,-45.5543,-46.8634,-48.5026,-48.1741,-45.8470,-46.4550,-47.2246,-47.7839,-45.1536,-47.5958,-48.3187,-48.3011,-45.5517,-48.0029,-48.0860,-46.4578,-46.4181,-47.7162,-47.8271,-47.6428,-46.0432,-49.3427,-47.9098,-45.3461,-48.0357,-49.5236,-45.7887,-43.8924,-53.2851,-46.0097,-43.6658,-42.4306,-43.0181,-44.1541,-43.1835,-44.1895,-41.5692,-43.4380,-43.0417,-43.4152,-40.6688,-42.9514,-44.8459,-43.1466,-41.0059,-42.9743,-44.9721,-43.1447,-42.0242,-44.3333,-44.8452,-42.5821,-43.4927,-45.1859,-43.0064,-41.9381,-45.1937,-45.7831,-42.1175,-40.8399,-48.3845,-42.2227,-39.7869,-39.9113
230.0000,-45.6769,-46.7209,-47.9053,-47.8727,-46.4748,-47.4935,-47.8776,-48.6249,-46.5638,-47.8620,-48.7413,-48.5092,-45.5622,-47.4705,-48.8586,-47.9057,-46.2401,-46.9596,-48.8878,-46.2638,-46.5882,-48.7686,-47.0322,-45.8509,-48.6527,-48.8318,-46.9222,-43.9301,-52.1060,-47.1326,-45.4127,-43.5725,-41.5832,-43.8408,-44.7574,-44.3101,-41.0905,-42.8900,-43.1205,-44.7101,-42.2830,-43.3687,-44.3068,-43.4078,-40.7438,-43.0484,-44.4660,-43.1394,-42.2550,-44.8383,-43.0849,-43.4336,-41.8433,-44.3588,-42.9247,-40.5718,-45.0549,-44.6853,-42.7507,-39.7130,-48.5298,-43.4545,-39.7733,-39.6790
240.0000,-46.7024,-46.8930,-47.4663,-47.4919,-45.6948,-47.9569,-47.8981,-47.4124,-44.9853,-46.5358,-47.5524,-48.3534,-46.1697,-47.8560,-48.3051,-47.2800,-44.9605,-47.6739,-47.6416,-46.5294,-46.3961,-48.3022,-48.1849,-44.7735,-48.7066,-48.7682,-45.2100,-44.3079,-52.6999,-47.3018,-43.7155,-43.9158,-41.6860,-43.1778,-44.8505,-45.0641,-41.6716,-43.7872,-43.1352,-43.4326,-42.8029,-42.6311,-44.2628,-43.3274,-40.6883,-44.0143,-43.2650,-42.5960,-42.7952,-44.8145,-43.5029,-43.5467,-41.5941,-45.5704,-42.2812,-41.1089,-43.7737,-44.6328,-42.2690,-40.8645,-48.2046,-43.8551,-39.9387,-38.5987
250.0000,-46.6112,-46.4876,-48.3390,-48.6769,-45.2114,-46.1054,-47.8676,-48.1371,-46.1336,-47.0232,-48.6920,-47.4341,-46.2855,-47.4585,-49.0163,-47.9515,-46.3581,-47.9465,-47.6104,-45.6417,-46.4208,-48.4794,-47.9394,-44.7807,-49.2030,-49.4621,-45.3059,-44.2604,-51.8323,-47.5559,-43.6448,-43.0584,-42.5168,-43.9641,-43.4690,-43.7224,-42.0376,-43.6526,-44.4379,-43.5298,-40.7897,-43.3270,-43.7215,-44.8060,-42.3430,-42.7168,-43.2160,-42.4328,-41.1758,-43.4161,-43.8447,-42.4798,-43.4763,-44.2274,-44.1335,-42.1161,-44.2925,-44.7579,-41.8673,-40.5996,-48.0305,-42.0307,-40.0845,-39.2964
260.0000,-45.7575,-46.6712,-48.2033,-47.6342,-46.5902,-47.3465,-48.3334,-47.6749,-46.7667,-47.4283,-48.0777,-47.0350,-44.7615,-46.4614,-48.4377,-47.5226,-46.2588,-47.4924,-48.9440,-46.7612,-46.3385,-48.9078,-48.3128,-46.0606,-47.5535,-48.3034,-45.5508,-43.7599,-52.4064,-46.3752,-44.1064,-43.3410,-41.5092,-42.9357,-44.4988,-44.2915,-41.5284,-42.7427,-44.3409,-44.5126,-41.5603,-43.0498,-44.8060,-42.9636,-41.4320,-42.5777,-44.8725,-43.9032,-41.5671,-44.9041,-43.3172,-42.5222,-42.3282,-45.5988,-42.4327,-41.7886,-45.0363,-45.3763,-41.7116,-39.4695,-47.5481,-42.8476,-40.6608,-40.2273
270.0000,-46.4166,-47.3288,-48.7021,-48.6485,-45.6905,-47.9536,-48.5763,-48.3604,-45.0727,-47.5399,-48.4103,-48.3879,-45.6317,-48.2895,-48.4918,-47.4351,-45.3067,-47.9119,-48.4491,-46.9777,-45.5940,-49.3872,-48.0152,-46.0463,-48.6508,-47.9265,-46.5135,-44.9936,-52.5499,-46.3241,-44.4606,-43.7588,-41.4246,-43.3856,-44.6231,-43.7684,-41.3751,-42.4035,-43.3388,-44.3126,-42.1449,-42.6836,-44.9190,-44.4403,-41.8560,-43.0455,-45.0755,-43.4244,-41.4918,-43.9452,-43.5682,-42.3508,-41.9954,-44.7567,-43.6391,-41.4052,-43.3420,-43.9957,-42.3609,-40.1482,-48.7055,-42.2563,-39.8307,-39.2711
280.0000,-46.7193,-46.9077,-48.4032,-48.9093,-45.1121,-46.3952,-48.4143,-48.1060,-45.0757,-47.3344,-48.8268,-48.2388,-46.0418,-47.3136,-48.7619,-48.0265,-45.6756,-47.1478,-48.7497,-46.4776,-46.8704,-48.1458,-47.4372,-45.4777,-48.3934,-49.5363,-45.0041,-43.8015,-53.1926,-46.1437,-45.1946,-43.4357,-42.3053,-43.0848,-43.2302,-44.7833,-42.3598,-43.8346,-43.0408,-44.6152,-42.2101,-42.8877,-43.8673,-44.5416,-42.0053,-42.6682,-43.6205,-42.9294,-42.8261,-44.4363,-44.7800,-43.3633,-42.6236,-44.2228,-43.6602,-40.6241,-44.8497,-44.2368,-41.9659,-40.5282,-48.6576,-42.3632,-41.4557,-39.3335
290.0000,-46.7786,-46.8645,-47.8349,-48.1185,-45.7571,-46.3624,-47.0936,-48.5907,-46.5075,-47.1669,-47.7019,-48.7284,-45.8672,-48.0460,-47.3117,-46.8117,-45.1964,-48.6304,-47.1451,-46.3460,-46.1518,-48.9273,-46.3148,-46.3045,-48.1290,-49.0625,-45.1836,-44.6064,-52.2285,-47.6715,-44.1445,-42.4235,-43.0551,-43.4107,-43.7454,-43.9610,-42.7087,-42.5400,-44.3162,-43.7366,-42.0236,-43.1574,-43.7786,-44.1516,-41.7943,-43.9382,-44.3834,-42.6399,-42.4176,-43.2981,-44.9976,-43.3783,-42.5186,-44.4277,-42.6380,-42.4276,-43.8243,-44.0747,-42.8023,-39.7161,-49.6065,-42.2368,-40.6513,-38.9616
300.0000,-45.9477,-47.0523,-46.9973,-47.3636,-46.8120,-46.4484,-48.0472,-47.5461,-45.8393,-46.1682,-48.8169,-47.8852,-44.6055,-47.6525,-48.6537,-48.2584,-46.5848,-48.7823,-47.7632,-45.8838,-45.5519,-48.9182,-47.9173,-44.9266,-48.7454,-48.1028,-45.9784,-44.8655,-52.5100,-47.5929,-43.4921,-43.3442,-42.3885,-42.7840,-43.8301,-43.8434,-42.6784,-43.6371,-43.9881,-45.0354,-40.7750,-43.4298,-43.8213,-43.8148,-42.0874,-43.2617,-43.8863,-44.1189,-41.6841,-43.8042,-44.8850,-42.0637,-43.0094,-44.5955,-44.1763,-40.7844,-44.4744,-45.4006,-41.1228,-40.8394,-49.4204,-42.7589,-41.2726,-39.5069
310.0000,-45.5401,-46.6415,-48.5087,-47.7227,-46.3643,-46.2543,-47.7244,-47.7627,-46.2276,-47.6711,-47.9790,-47.1209,-46.2468,-47.5830,-47.2350,-48.0247,-45.2055,-48.7892,-47.9012,-46.3878,-46.5287,-49.2630,-47.3200,-45.7820,-48.6597,-48.1248,-45.8149,-43.3498,-52.8308,-47.0991,-45.4105,-43.5787,-42.5398,-42.7326,-44.8761,-43.2359,-41.1461,-43.3621,-44.3643,-44.6338,-42.2164,-43.6643,-44.5548,-43.8930,-41.6158,-42.9784,-44.1351,-43.7245,-41.1911,-44.9106,-44.6928,-43.1028,-42.1343,-44.7230,-42.8798,-41.6996,-45.0955,-45.1642,-42.4887,-40.9529,-49.2050,-42.8237,-40.4334,-38.1735
