Y_mm,S1_RX1_Low,S1_RX2_Low,S1_RX3_Low,S1_RX4_Low,S1_RX5_Low,S1_RX6_Low,S1_RX7_Low,S1_RX8_Low,S1_RX9_Low,S1_RX10_Low,S1_RX11_Low,S1_RX12_Low,S1_RX13_Low,S1_RX14_Low,S1_RX15_Low,S1_RX16_Low,S1_RX17_Low,S1_RX18_Low,S1_RX19_Low,S1_RX20_Low,S1_RX21_Low,S1_RX22_Low,S1_RX23_Low,S1_RX24_Low,S1_RX25_Low,S1_RX26_Low,S1_RX27_Low,S1_RX28_Low,S1_RX29_Low,S1_RX30_Low,S1_RX31_Low,S1_RX32_Low,S1_RX1_High,S1_RX2_High,S1_RX3_High,S1_RX4_High,S1_RX5_High,S1_RX6_High,S1_RX7_High,S1_RX8_High,S1_RX9_High,S1_RX10_High,S1_RX11_High,S1_RX12_High,S1_RX13_High,S1_RX14_High,S1_RX15_High,S1_RX16_High,S1_RX17_High,S1_RX18_High,S1_RX19_High,S1_RX20_High,S1_RX21_High,S1_RX22_High,S1_RX23_High,S1_RX24_High,S1_RX25_High,S1_RX26_High,S1_RX27_High,S1_RX28_High,S1_RX29_High,S1_RX30_High,S1_RX31_High,S1_RX32_High
100.0000,-48.6759,-48.1682,-48.0902,-45.3937,-47.0666,-48.0060,-46.6103,-45.1694,-46.4623,-47.6945,-48.1151,-45.8338,-46.6102,-47.7784,-48.1984,-46.5442,-46.9926,-47.4936,-48.6252,-45.7917,-45.0646,-46.9335,-49.9808,-47.6436,-44.8630,-45.6525,-48.2166,-49.4443,-42.5845,-43.1639,-46.6278,-52.6103,-44.4290,-43.9775,-43.4980,-41.8966,-43.8073,-44.8545,-42.7232,-42.4102,-43.3724,-45.0679,-42.7647,-41.7979,-41.6916,-44.7909,-44.1605,-41.3581,-41.8482,-43.7790,-43.4787,-42.3383,-42.0084,-42.6547,-44.9278,-43.7175,-40.9597,-41.3069,-44.1040,-44.2611,-38.0758,-41.0442,-42.2216,-49.2875
110.0000,-48.1944,-47.6871,-47.1202,-45.6241,-47.1951,-48.6083,-47.0898,-46.5269,-47.8446,-47.5449,-47.1582,-46.4565,-46.4124,-47.5990,-47.3381,-45.7683,-46.7056,-47.6266,-48.5122,-46.9872,-44.7364,-47.0892,-48.7893,-47.3116,-43.9744,-45.3613,-49.2049,-48.0633,-43.3284,-43.5809,-46.6405,-53.0547,-44.9556,-44.5741,-43.8814,-41.6496,-43.1446,-44.3563,-44.1939,-41.6335,-43.7470,-43.1731,-43.2191,-41.0771,-42.9226,-44.5869,-44.2908,-42.4663,-42.2076,-44.6065,-43.7128,-41.2432,-41.0932,-43.3613,-44.3256,-43.6146,-40.9692,-40.9682,-45.5563,-43.8936,-39.5272,-40.1557,-42.7282,-49.3240
120.0000,-48.3019,-47.0544,-46.3138,-46.4213,-48.0905,-46.9705,-47.2141,-46.6298,-48.3023,-48.6286,-46.8810,-45.9172,-47.5329,-48.6751,-47.7490,-46.6797,-46.7302,-47.9617,-47.6697,-46.8824,-46.1056,-47.9581,-49.0701,-46.4101,-44.7959,-45.4189,-47.8675,-47.9808,-42.2178,-44.1048,-45.9055,-54.3684,-44.7154,-45.0727,-43.3813,-41.2995,-43.2590,-43.2874,-43.4738,-42.2317,-44.8236,-43.6776,-43.8375,-40.7844,-43.6906,-43.4537,-43.2133,-41.0889,-42.8157,-44.1590,-43.7943,-41.5954,-42.2051,-43.3146,-45.5769,-43.5628,-40.7592,-42.0786,-44.2936,-44.0950,-38.9624,-40.2998,-42.8872,-50.1818
130.0000,-49.3367,-47.1342,-47.8268,-46.9295,-48.2750,-48.8080,-47.5171,-46.2064,-47.1660,-47.4255,-47.7123,-45.4398,-46.8296,-49.0440,-46.9406,-44.8504,-46.7867,-48.6777,-47.8946,-46.3219,-46.2675,-47.5442,-48.3209,-47.2603,-44.9494,-45.4128,-49.1457,-49.1504,-42.3423,-43.5837,-46.8705,-53.7610,-43.5865,-44.0296,-43.4070,-41.7796,-44.0575,-43.1726,-42.7058,-42.8538,-44.3403,-43.0968,-43.5493,-40.8136,-43.6942,-45.1839,-44.2013,-41.3623,-41.7698,-43.6200,-43.9680,-42.8458,-40.9792,-42.9387,-44.5996,-42.5997,-39.6708,-41.3999,-44.5172,-45.0155,-38.2492,-40.6892,-41.9760,-48.5500
140.0000,-47.8749,-47.0250,-46.5413,-46.4646,-49.1555,-48.0528,-47.8185,-45.9389,-47.8185,-47.5172,-47.4163,-46.4361,-46.4182,-47.5905,-47.8422,-44.8624,-45.5929,-47.4922,-48.8192,-45.9797,-45.5835,-46.9229,-49.9910,-47.4236,-44.0383,-46.5874,-47.7669,-49.3388,-43.3930,-43.4613,-47.2476,-53.8010,-43.9367,-44.9444,-43.9518,-43.3087,-45.0450,-44.5505,-43.6138,-41.3830,-43.2476,-44.7248,-43.4891,-40.8558,-44.1541,-44.1448,-44.4770,-41.9218,-43.2579,-44.8602,-44.2081,-42.1506,-40.3661,-42.7206,-46.0989,-42.1377,-39.6653,-40.6819,-44.6852,-45.1708,-38.6918,-40.9222,-42.1056,-49.6934
150.0000,-48.8861,-47.2994,-47.2757,-46.8753,-47.2069,-48.1591,-46.1846,-46.7987,-47.3389,-47.6992,-47.8485,-45.6799,-46.3258,-47.7794,-48.5072,-45.1222,-45.4519,-48.5605,-47.2144,-46.3362,-46.0787,-47.1360,-48.2793,-47.6850,-44.9412,-45.8530,-47.8009,-49.0415,-42.5764,-43.6521,-46.7660,-53.9846,-44.2679,-43.7902,-42.7283,-42.6050,-43.9384,-43.5433,-42.7960,-41.2100,-43.4164,-43.9100,-42.9948,-41.9271,-43.7113,-44.3836,-43.0843,-42.2935,-42.0002,-43.1986,-43.4321,-41.9971,-41.3977,-43.3414,-44.6915,-43.6074,-40.6459,-41.8941,-43.7952,-45.5720,-39.5779,-40.7366,-41.6020,-48.9153
160.0000,-47.7022,-47.9286,-47.7730,-45.8628,-47.1426,-48.8329,-46.4799,-45.8524,-47.2150,-48.8432,-48.1500,-46.3465,-47.7025,-48.3950,-48.0575,-45.0446,-45.2997,-48.3106,-48.7631,-45.8814,-44.2890,-46.2144,-48.8221,-47.6751,-44.1860,-46.3825,-48.5077,-48.4394,-42.7255,-44.0773,-45.9373,-54.0187,-43.6545,-44.7496,-43.5409,-42.8271,-44.4143,-44.2605,-43.1539,-41.6990,-43.3002,-44.1674,-43.5524,-41.3630,-43.4926,-43.5449,-42.6336,-40.9036,-42.9883,-44.5797,-43.7460,-42.7695,-41.4880,-43.1260,-44.2488,-43.6494,-40.5300,-41.0820,-44.7939,-45.4567,-38.4802,-39.1503,-42.7701,-49.0241
170.0000,-49.1912,-48.4499,-46.6673,-45.4473,-47.3237,-48.7273,-47.9008,-46.6810,-47.6681,-47.5225,-46.9236,-45.6345,-47.9254,-49.0574,-47.8557,-45.5086,-45.4688,-47.7982,-47.7599,-45.2038,-45.0548,-47.0825,-50.0269,-46.9737,-44.8912,-45.3040,-49.5708,-49.2180,-43.5497,-43.6665,-46.3650,-54.1202,-44.3856,-43.4958,-43.2881,-41.7931,-44.1737,-44.5287,-43.3222,-42.5724,-43.6008,-43.8965,-42.4515,-42.8244,-43.5926,-43.8625,-43.5278,-42.0599,-42.0491,-43.1392,-45.2739,-41.5985,-41.7322,-43.2127,-44.2196,-43.2782,-39.2758,-42.4592,-44.2385,-45.5592,-39.3168,-40.2638,-41.6120,-49.7557
180.0000,-47.4777,-48.8512,-46.8852,-45.6517,-48.8449,-48.3274,-47.4669,-46.0921,-48.3180,-48.4215,-47.2477,-45.8296,-46.3346,-49.1323,-47.4000,-46.5623,-46.2189,-48.6385,-47.2210,-45.1210,-46.1580,-46.5621,-49.5970,-46.4654,-43.9873,-44.8625,-48.3686,-49.1019,-40.8883,-42.1879,-43.8696,-49.7083,-43.4114,-43.4687,-43.3378,-41.3154,-43.6504,-43.2194,-43.8054,-41.8252,-43.7111,-44.4800,-42.4647,-41.7729,-43.8791,-44.5581,-42.7649,-41.5090,-43.0612,-43.3370,-44.4912,-42.4516,-40.9302,-42.8535,-44.5966,-42.8413,-40.4283,-42.2875,-45.3624,-45.1170,-38.0073,-39.7762,-41.3844,-46.0728
190.0000,-49.2020,-47.4382,-47.8610,-46.4144,-47.3941,-47.9439,-47.5988,-44.8987,-46.9224,-47.5212,-47.1649,-45.3084,-47.5348,-48.2335,-46.5028,-46.5636,-46.5197,-47.7588,-49.0524,-46.2041,-46.0097,-47.4489,-49.0921,-46.8004,-43.9726,-44.2873,-46.8515,-50.2920,-41.2136,-43.2439,-44.1502,-49.8201,-43.6063,-43.2965,-42.4834,-42.5362,-44.5107,-43.1267,-42.2000,-41.7371,-44.4110,-43.9579,-43.9112,-41.7499,-42.4903,-44.0297,-43.6428,-42.5328,-43.1455,-43.0244,-44.0416,-41.9455,-42.0042,-43.6533,-45.4758,-42.8653,-39.3668,-40.1208,-42.2612,-46.8578,-36.6369,-38.3008,-40.8404,-46.2654
200.0000,-48.8143,-48.3200,-46.5361,-45.5058,-48.6533,-49.0086,-47.6552,-46.3453,-47.8701,-47.8169,-47.2295,-46.0022,-48.0954,-48.6337,-46.4832,-45.4933,-44.4883,-47.7007,-49.0088,-45.8043,-43.4308,-46.6905,-49.4181,-47.0483,-43.8907,-44.4558,-46.4354,-51.6817,-40.7830,-43.7813,-44.7324,-49.9404,-43.6995,-43.1765,-42.7262,-42.1392,-44.0030,-43.9451,-44.0443,-42.5143,-43.1857,-43.9519,-44.2092,-40.9979,-43.1903,-43.8703,-42.8017,-41.3503,-41.6115,-44.0459,-45.2244,-42.7819,-41.0356,-42.2141,-45.3718,-42.8478,-40.0045,-39.4494,-42.2458,-46.2745,-36.6286,-38.1340,-41.5500,-44.8618
210.0000,-48.1760,-48.8605,-47.6577,-45.7419,-48.9564,-48.8898,-46.3145,-46.4933,-46.5619,-48.7590,-47.4817,-45.7960,-46.8593,-47.4951,-47.2684,-46.3100,-45.3263,-46.4383,-48.9818,-46.5575,-43.6046,-45.4899,-47.8520,-48.1210,-42.2196,-44.3491,-46.7221,-51.6617,-42.2007,-43.7005,-44.1062,-49.0397,-44.6720,-44.7521,-43.4007,-42.8832,-44.4483,-43.7176,-43.0035,-42.9802,-44.0944,-44.6419,-43.8711,-42.4810,-42.2782,-44.1253,-42.9650,-43.0343,-41.2198,-43.0547,-44.4262,-43.3274,-40.7144,-41.1362,-44.8009,-43.9786,-38.8132,-40.0959,-42.4362,-47.9643,-36.7600,-38.3160,-40.7313,-45.4388
220.0000,-48.7921,-47.9804,-46.8279,-45.7347,-48.5075,-49.0380,-46.6277,-45.3435,-47.7588,-47.8391,-47.2318,-46.5857,-47.0350,-47.7820,-47.9647,-45.3077,-45.3869,-46.4508,-48.4632,-46.5610,-43.3438,-45.6792,-49.5982,-47.6952,-43.6285,-44.6961,-47.7767,-51.1575,-42.1613,-42.0017,-43.8197,-49.0348,-43.6052,-44.8411,-44.2834,-42.1849,-44.4177,-43.6789,-43.0244,-42.6845,-44.0576,-44.6823,-44.0627,-41.7531,-41.9319,-43.1455,-43.9829,-42.7893,-41.2131,-42.6251,-45.4772,-41.9654,-40.8798,-41.9227,-45.2558,-43.6984,-38.4011,-40.8670,-42.7768,-47.9219,-38.4212,-38.0365,-40.6995,-44.7628
230.0000,-48.5902,-48.1979,-47.5104,-46.0200,-48.0278,-49.0086,-47.6152,-45.4723,-48.2150,-48.7791,-48.3670,-45.1943,-46.4184,-47.8935,-48.7710,-45.8697,-45.1833,-47.4246,-49.3286,-46.2552,-44.3068,-44.9481,-48.4404,-48.5120,-44.1086,-43.8271,-47.8951,-51.7754,-41.2222,-42.9080,-45.6781,-49.5429,-43.3977,-43.2535,-42.3029,-42.2322,-43.5205,-44.0767,-43.8473,-41.0826,-42.9951,-43.7760,-42.7790,-42.6119,-42.4659,-43.4244,-44.0171,-41.0846,-40.9491,-43.7913,-45.1234,-41.4944,-40.1337,-41.6688,-44.3744,-44.7575,-39.5235,-39.8320,-43.3821,-46.9927,-36.7424,-38.5831,-41.5269,-45.1494
240.0000,-49.0640,-48.1628,-46.6185,-46.1317,-47.8283,-47.6537,-46.7564,-45.1672,-48.0607,-48.1928,-46.7747,-45.5196,-45.6463,-47.1249,-47.3745,-45.2786,-44.8712,-48.0492,-47.7981,-46.6061,-44.6673,-46.6062,-49.6907,-47.4309,-43.8774,-44.5666,-46.8042,-52.0284,-40.5923,-42.3339,-45.6231,-50.2339,-43.5428,-44.9578,-44.0394,-42.8666,-44.3965,-44.5817,-43.7714,-41.6404,-42.9225,-44.7725,-43.8256,-41.1856,-43.3419,-43.0474,-43.3749,-42.0959,-41.7057,-43.1032,-45.5744,-43.2283,-40.0622,-41.8428,-44.4975,-44.2678,-39.5615,-40.2097,-43.5778,-46.6915,-37.2885,-38.1222,-41.1869,-46.5799
250.0000,-48.1323,-47.3803,-47.6339,-46.0488,-47.9417,-49.2053,-46.9037,-46.8255,-47.4055,-48.9778,-47.4646,-45.9932,-47.0424,-47.1501,-48.0832,-46.1238,-46.0115,-47.4064,-49.5141,-46.7241,-43.8197,-45.1243,-48.1351,-46.8165,-42.8646,-43.5467,-47.1373,-52.2236,-42.0198,-42.1223,-44.4092,-50.1578,-44.8050,-43.5666,-43.3757,-41.4107,-43.2877,-43.9201,-44.2531,-42.3099,-43.1475,-43.6937,-42.5548,-42.5770,-43.2515,-44.1702,-44.6505,-42.4513,-41.8476,-43.2427,-45.1351,-43.2153,-40.3363,-42.5370,-45.4718,-44.7636,-38.9016,-39.5142,-42.2597,-48.1364,-36.8562,-39.4175,-41.2221,-46.6533
260.0000,-48.6363,-47.8355,-47.2251,-46.5789,-47.0331,-47.6705,-46.6047,-45.9491,-47.3558,-47.6776,-46.5332,-44.7461,-46.3411,-48.4707,-48.7244,-45.6513,-46.1956,-46.2689,-49.5583,-46.5682,-43.8757,-46.4306,-49.4050,-47.9000,-43.4764,-43.9142,-47.7493,-50.3399,-42.1083,-43.5893,-44.4710,-49.6760,-44.0759,-44.7375,-43.5183,-41.9882,-44.7644,-43.5902,-44.2928,-41.1702,-42.3740,-44.3668,-43.9051,-41.9295,-41.5589,-44.5730,-44.0805,-42.6513,-40.5322,-44.0565,-44.0696,-42.0402,-41.1239,-41.7862,-45.2752,-43.6792,-38.9511,-40.3731,-42.6029,-48.1204,-36.9629,-39.0019,-39.7619,-44.9781
270.0000,-48.0870,-47.8231,-47.2762,-46.0156,-47.3778,-48.2147,-48.1886,-46.2625,-48.0366,-48.9943,-48.1262,-46.2987,-46.6625,-47.3655,-47.5806,-46.6282,-45.4972,-46.9776,-48.9423,-47.1941,-45.1484,-46.8397,-48.5583,-48.0485,-43.4855,-45.1848,-46.2345,-51.5974,-40.7804,-42.9718,-44.4086,-48.7851,-43.8944,-44.3183,-43.6131,-42.7545,-44.6015,-45.1036,-43.4379,-42.0537,-43.4224,-43.8174,-43.0017,-42.2920,-42.2981,-43.5704,-43.1970,-40.9721,-41.0449,-43.8188,-45.5153,-43.0995,-40.4019,-41.1925,-44.0112,-44.3058,-38.5351,-40.5031,-42.4152,-46.2814,-36.9221,-38.0734,-41.2609,-45.2342
280.0000,-48.5107,-47.3900,-47.6395,-45.3007,-48.4695,-48.6969,-47.7205,-46.2755,-47.2516,-48.2800,-47.0614,-46.0546,-46.1438,-48.4660,-48.3183,-45.3973,-45.2282,-47.2673,-49.0037,-47.1921,-45.0642,-45.6312,-49.5331,-48.6987,-42.8957,-43.4306,-47.4413,-51.8445,-41.6428,-43.4679,-44.9441,-50.5655,-44.1639,-44.7171,-43.5676,-43.0604,-44.3571,-44.0043,-42.3000,-42.7833,-42.7416,-43.7210,-44.2797,-41.8400,-41.7332,-44.5203,-44.2997,-42.6053,-41.1531,-43.2700,-45.3632,-41.5030,-39.4844,-41.6787,-44.7654,-44.5654,-38.1997,-40.8063,-43.4169,-47.7296,-37.4557,-39.0610,-41.3455,-46.1731
290.0000,-47.9935,-49.0849,-47.3483,-46.8571,-47.4248,-47.9999,-46.6790,-46.2586,-47.4703,-47.9657,-48.4735,-46.7324,-46.2048,-48.8805,-48.7847,-45.4261,-46.3152,-48.1971,-48.6399,-46.0551,-45.1834,-46.6182,-48.8825,-47.7819,-43.6834,-44.6233,-48.2179,-51.4962,-42.6993,-42.3764,-45.1636,-50.2146,-44.3518,-43.9804,-42.7148,-41.7103,-43.1538,-44.5644,-43.7065,-42.1296,-44.0499,-43.7231,-43.4800,-42.6648,-42.7859,-43.7016,-45.0508,-41.0398,-41.1413,-43.0044,-44.8723,-41.9806,-40.0139,-41.8505,-43.9533,-43.1035,-40.4226,-40.0031,-43.0572,-47.3026,-37.2858,-38.3877,-41.7957,-45.6265
300.0000,-49.1523,-47.8745,-46.4296,-45.2095,-48.5086,-48.8025,-48.2192,-46.4128,-46.3774,-48.5275,-46.8043,-45.6076,-46.5174,-48.6534,-47.6157,-45.5443,-44.9496,-48.3489,-48.8261,-46.3659,-43.9965,-46.8782,-48.7265,-46.5715,-43.7437,-44.6178,-46.9647,-50.8745,-41.9277,-43.3208,-45.4212,-49.8085,-44.2571,-43.2366,-43.5204,-41.5978,-43.9897,-44.7986,-43.3949,-42.2428,-44.2411,-44.5877,-42.6578,-41.7957,-43.3451,-44.2396,-43.2625,-41.3151,-42.4474,-42.3604,-45.3679,-42.5514,-39.7187,-41.2148,-45.1717,-43.8249,-38.9315,-40.3571,-44.1592,-46.7935,-38.1085,-39.1716,-40.0728,-47.1178
310.0000,-47.9008,-48.5809,-46.6820,-45.9744,-47.1763,-48.2625,-46.6641,-45.7297,-48.3597,-48.6350,-47.8925,-46.2884,-45.8480,-47.5812,-47.3037,-45.8641,-45.5181,-46.5565,-49.6440,-47.2265,-43.9552,-46.8342,-48.7721,-48.3200,-43.2596,-44.9928,-47.4730,-51.4270,-40.9775,-42.8772,-45.5688,-50.6963,-43.2703,-43.4780,-44.0176,-41.5701,-43.3367,-44.2533,-42.7167,-41.3273,-42.5653,-44.5349,-44.1172,-41.0777,-42.3655,-44.1002,-43.0648,-41.3687,-41.6356,-43.5822,-43.6462,-42.9043,-40.7486,-42.0847,-45.5005,-43.1661,-39.8381,-39.9177,-43.4492,-46.2366,-38.5282,-40.0787,-41.2246,-46.0833
