Y_mm,S2_RX1_Low,S2_RX2_Low,S2_RX3_Low,S2_RX4_Low,S2_RX5_Low,S2_RX6_Low,S2_RX7_Low,S2_RX8_Low,S2_RX9_Low,S2_RX10_Low,S2_RX11_Low,S2_RX12_Low,S2_RX13_Low,S2_RX14_Low,S2_RX15_Low,S2_RX16_Low,S2_RX17_Low,S2_RX18_Low,S2_RX19_Low,S2_RX20_Low,S2_RX21_Low,S2_RX22_Low,S2_RX23_Low,S2_RX24_Low,S2_RX25_Low,S2_RX26_Low,S2_RX27_Low,S2_RX28_Low,S2_RX29_Low,S2_RX30_Low,S2_RX31_Low,S2_RX32_Low,S2_RX1_High,S2_RX2_High,S2_RX3_High,S2_RX4_High,S2_RX5_High,S2_RX6_High,S2_RX7_High,S2_RX8_High,S2_RX9_High,S2_RX10_High,S2_RX11_High,S2_RX12_High,S2_RX13_High,S2_RX14_High,S2_RX15_High,S2_RX16_High,S2_RX17_High,S2_RX18_High,S2_RX19_High,S2_RX20_High,S2_RX21_High,S2_RX22_High,S2_RX23_High,S2_RX24_High,S2_RX25_High,S2_RX26_High,S2_RX27_High,S2_RX28_High,S2_RX29_High,S2_RX30_High,S2_RX31_High,S2_RX32_High
100.0000,-46.8622,-45.9177,-46.7744,-46.2541,-45.2283,-47.8568,-47.4088,-47.5055,-46.5830,-47.0226,-47.1902,-47.0270,-46.6060,-47.4350,-46.4334,-44.6941,-46.8053,-48.0979,-45.8270,-44.5730,-46.4269,-46.7222,-44.8336,-42.8671,-49.5747,-46.4335,-44.8768,-41.9540,-50.3251,-43.9345,-42.9956,-41.7224,-42.2697,-42.5037,-42.6109,-42.7420,-41.2940,-42.3856,-42.5845,-42.8126,-41.1536,-43.7895,-44.0989,-42.7995,-41.5925,-44.1665,-43.4251,-41.4686,-41.6715,-44.1791,-42.8063,-40.3342,-43.1122,-43.5041,-41.1531,-38.8816,-45.4680,-43.0431,-40.0174,-39.3300,-45.5760,-39.7135,-38.6591,-37.6699
110.0000,-46.2763,-47.1534,-47.3511,-47.3231,-45.2251,-45.9671,-46.4873,-46.0003,-45.6008,-47.6270,-46.4038,-47.3941,-46.2639,-46.5243,-46.3659,-46.1416,-45.7884,-47.3997,-46.7859,-45.2678,-45.9958,-47.1464,-44.5093,-44.0224,-47.6421,-46.5380,-43.3137,-43.0145,-50.9204,-45.1109,-41.7484,-41.9193,-42.0973,-43.2315,-43.0991,-43.5790,-41.1879,-42.7253,-43.0066,-42.7206,-41.6675,-42.8906,-43.7695,-41.9694,-41.3460,-42.5669,-42.9174,-41.0291,-41.6280,-43.1158,-42.1208,-40.1752,-42.6705,-44.2724,-41.6719,-39.8317,-44.2126,-42.1945,-39.4977,-39.4525,-46.8910,-41.4325,-39.2624,-37.4354
120.0000,-47.0432,-47.4154,-48.1999,-46.8644,-45.7845,-47.6739,-47.2515,-47.0973,-45.1484,-45.9938,-46.9177,-47.2716,-45.3137,-46.7599,-47.0998,-45.4371,-45.9955,-46.3998,-46.4013,-45.7498,-46.8200,-46.9985,-46.0573,-42.7399,-49.1442,-47.1336,-44.5948,-42.8154,-49.8507,-44.8350,-42.6881,-41.7421,-42.8407,-42.1805,-43.9966,-43.9117,-41.3164,-43.4841,-42.3892,-42.5746,-41.6505,-42.5352,-42.3194,-43.0637,-41.0933,-43.4364,-42.5415,-42.5181,-41.1780,-44.0840,-41.4633,-40.2450,-41.7489,-43.6623,-41.5530,-39.2550,-43.7155,-43.0400,-40.5784,-37.8102,-45.3576,-40.0286,-38.1997,-37.7133
130.0000,-46.4811,-47.0068,-48.3340,-47.0686,-45.1874,-47.3890,-46.6655,-47.3608,-44.9114,-46.0926,-47.2572,-47.2214,-44.7437,-47.6828,-47.6895,-46.6884,-45.9243,-47.3951,-46.3219,-45.1245,-45.6670,-47.3396,-45.2689,-43.0509,-48.2134,-46.2928,-44.5915,-42.9120,-49.9075,-45.5799,-43.4549,-40.6213,-42.7313,-43.7035,-43.1026,-43.9237,-41.9209,-43.6013,-43.6961,-42.2272,-42.1169,-42.9374,-42.8966,-42.2436,-41.9322,-42.2936,-42.2338,-42.1113,-41.8643,-43.7428,-43.1006,-40.0276,-43.1337,-44.4431,-41.0843,-39.4350,-44.7628,-41.9001,-40.1247,-38.7665,-45.8661,-39.9414,-39.3946,-37.6894
140.0000,-46.3858,-45.9983,-47.3704,-47.1759,-46.7155,-45.9333,-47.7662,-47.6591,-44.5817,-47.6915,-48.0739,-47.0579,-44.6417,-47.5277,-47.7198,-45.6527,-46.2286,-47.1002,-45.5347,-44.3636,-46.1487,-47.1990,-45.7245,-43.0153,-49.4328,-47.2247,-43.3777,-42.5141,-49.6593,-44.8482,-42.6924,-41.9313,-42.9772,-42.0476,-43.6960,-44.1207,-42.0076,-43.2736,-43.0087,-42.7724,-40.5227,-43.4903,-42.6054,-43.0527,-40.6957,-43.3918,-43.6229,-42.6168,-42.8325,-43.1591,-41.8251,-41.5751,-43.5006,-43.7266,-41.7057,-40.6519,-44.2986,-41.6869,-40.3230,-38.7564,-45.7016,-40.7655,-39.1598,-36.9811
150.0000,-46.2444,-45.9952,-47.2427,-47.9191,-45.5155,-47.1121,-46.5628,-46.9292,-44.8309,-45.8477,-48.0270,-45.8665,-44.8158,-46.4091,-47.9367,-46.7099,-46.5971,-46.8065,-47.4099,-44.0833,-47.1240,-47.5044,-45.3523,-43.4654,-47.9149,-47.4124,-44.2338,-41.6942,-50.6843,-45.1598,-42.2300,-41.2077,-41.3101,-42.2375,-42.4890,-42.4324,-42.1529,-41.8856,-42.5791,-43.7878,-41.8987,-43.0096,-44.0394,-42.0273,-41.1888,-42.2316,-43.9394,-41.5188,-42.5471,-42.4453,-41.5998,-40.8707,-42.7469,-43.4698,-40.9303,-39.1594,-44.3226,-41.7652,-40.7860,-38.2232,-45.5791,-40.3947,-38.9745,-38.1610
160.0000,-46.0052,-46.9589,-47.3753,-47.9113,-46.1926,-46.2464,-46.7431,-47.8835,-45.7839,-46.4583,-47.5589,-46.7654,-45.1342,-47.3510,-46.1814,-45.6099,-46.5318,-47.6950,-46.2782,-44.2704,-47.0254,-47.3495,-45.8593,-44.2094,-48.9937,-46.6144,-44.5036,-43.0402,-50.4721,-44.4477,-43.4020,-41.5139,-42.8176,-43.3985,-43.8469,-42.3758,-42.5639,-43.2048,-43.3904,-42.7243,-41.5775,-43.0243,-43.1553,-43.4180,-40.7963,-43.0750,-43.5697,-41.7431,-42.7441,-43.0739,-42.8027,-41.0511,-43.3444,-43.8535,-41.7219,-40.4709,-45.2857,-42.0245,-39.5378,-38.4225,-46.2692,-41.3007,-38.7229,-37.5213
170.0000,-46.5133,-46.9296,-46.6816,-47.5135,-46.6359,-47.5490,-46.8034,-46.7786,-46.1982,-47.1592,-46.5592,-47.3643,-45.6135,-46.6236,-46.5141,-46.4346,-45.3950,-48.2162,-46.8212,-45.1528,-47.7434,-47.3139,-45.6727,-44.6730,-47.8454,-46.0518,-44.7589,-42.4912,-49.4186,-45.1065,-43.3299,-40.4884,-42.8982,-43.1732,-42.9958,-43.6760,-42.3188,-42.7467,-42.4298,-42.9171,-42.6230,-43.5973,-43.6881,-43.1384,-41.1819,-43.0677,-43.7585,-42.3822,-42.6495,-43.6953,-42.5383,-40.5660,-42.0772,-44.1309,-41.0242,-40.2667,-44.1114,-43.4567,-39.2841,-38.5825,-46.7145,-41.5921,-39.5248,-36.4951
180.0000,-46.8873,-46.7282,-47.6954,-47.0946,-44.8821,-46.1506,-46.6670,-47.6128,-45.8647,-46.7854,-47.1732,-46.9586,-45.1776,-46.6092,-46.8622,-44.8899,-44.9498,-47.8117,-45.6244,-44.6539,-47.1708,-47.3671,-45.8550,-44.2059,-49.4835,-46.7443,-43.3394,-43.1209,-47.5391,-43.3202,-42.3424,-40.6707,-41.2730,-42.8250,-43.4770,-43.8207,-41.4576,-43.3198,-43.5829,-43.5012,-41.3636,-42.3871,-43.6761,-42.3231,-41.4931,-42.4806,-43.1077,-41.5434,-42.0578,-43.8424,-42.8092,-40.5441,-43.3391,-44.0636,-41.3639,-39.6964,-44.8179,-42.0134,-40.8586,-38.6933,-43.9170,-38.7746,-38.3073,-35.9797
190.0000,-46.1878,-47.3756,-46.9950,-46.8144,-45.3765,-46.0761,-46.4951,-46.3775,-45.8116,-46.7386,-46.7943,-47.4342,-45.6596,-46.2488,-47.6030,-45.9010,-46.6653,-46.9828,-47.0516,-45.0583,-45.7613,-46.7394,-46.0007,-44.3148,-49.2171,-45.2821,-43.3318,-41.6780,-47.9218,-44.1434,-40.9459,-39.7300,-42.0672,-42.8611,-43.3272,-42.9908,-41.8593,-43.6178,-42.5784,-43.0781,-42.4111,-42.4565,-43.6006,-41.8564,-40.7504,-42.4202,-42.1049,-42.5889,-41.7181,-43.3603,-42.8943,-40.8080,-42.7654,-44.5483,-42.1824,-39.8456,-45.3953,-40.5549,-38.4410,-38.5013,-44.3392,-39.0394,-36.9530,-37.1808
200.0000,-45.3753,-47.4674,-47.0867,-48.1602,-45.6138,-46.9955,-47.8194,-45.9309,-44.8215,-46.8934,-47.4930,-47.3349,-44.9434,-47.0146,-47.8577,-44.9336,-47.0837,-46.9550,-45.4599,-44.1640,-47.9442,-47.0129,-45.1541,-42.6316,-49.5183,-45.4143,-42.6576,-42.2730,-47.8720,-43.2293,-41.4401,-39.7329,-42.5191,-43.0997,-43.3556,-42.4154,-41.3215,-43.1061,-42.7942,-43.4058,-40.7098,-42.1575,-42.9803,-42.2772,-40.7181,-43.4777,-42.6217,-42.1704,-43.2939,-43.5625,-41.8330,-40.3187,-42.7767,-42.5898,-41.3046,-38.4156,-46.8584,-41.8949,-38.1463,-37.9984,-43.3543,-39.6785,-37.1319,-37.2595
210.0000,-46.2446,-47.4918,-46.6684,-47.5252,-44.9326,-46.9729,-47.0672,-46.3532,-45.6938,-46.4872,-47.6840,-45.1328,-46.0812,-46.9312,-46.2010,-44.5353,-45.8024,-47.7940,-45.0574,-43.3381,-46.8172,-46.3953,-43.4723,-42.3908,-50.6774,-46.2729,-43.8160,-41.0740,-46.5186,-43.2713,-41.8720,-41.0560,-41.1246,-43.2865,-42.9660,-43.6118,-40.9942,-42.0445,-43.1575,-42.3658,-41.1018,-43.8356,-43.4998,-42.2296,-42.5579,-43.7702,-42.8759,-40.5438,-41.9317,-44.4701,-41.0224,-39.7371,-43.5420,-42.8709,-41.3588,-39.6698,-46.5807,-42.0002,-39.6197,-38.5058,-42.8193,-39.0764,-37.1490,-37.0300
220.0000,-45.4018,-46.6561,-48.1829,-47.3598,-46.1498,-46.8949,-46.5672,-46.0143,-45.4372,-47.7180,-47.6262,-46.8147,-46.0995,-48.2465,-46.7309,-44.3522,-46.7952,-47.2027,-45.5908,-43.4417,-48.3495,-47.0201,-45.4542,-42.3375,-50.4079,-45.5078,-42.7117,-42.6127,-47.9783,-44.1130,-42.2145,-40.7670,-41.1100,-43.7786,-43.3392,-43.5910,-41.8961,-43.4083,-42.8532,-43.4386,-41.7894,-42.4598,-42.2395,-42.5386,-42.5981,-43.4875,-43.2718,-41.7212,-41.9013,-43.0265,-41.5014,-39.6294,-44.4676,-42.9604,-39.9690,-39.1030,-45.2734,-42.2370,-39.1686,-37.7105,-43.7307,-39.6243,-38.2548,-36.8954
230.0000,-45.8261,-46.7132,-47.5197,-47.0230,-45.2248,-46.0193,-48.1807,-46.2792,-44.7765,-46.5530,-47.7184,-46.4015,-45.1263,-46.8880,-46.2039,-44.2446,-45.7231,-47.6619,-46.2602,-43.1218,-46.5941,-46.4319,-44.4105,-42.7219,-49.8511,-45.8693,-43.9845,-41.5454,-47.6706,-43.8815,-42.3666,-39.9845,-41.6590,-42.9178,-44.2745,-42.5338,-42.4014,-43.8184,-43.9294,-42.0911,-40.9070,-43.7205,-43.5511,-41.7060,-41.3600,-42.4465,-43.5818,-41.5659,-42.4003,-44.4296,-41.1417,-40.2905,-43.7026,-43.1314,-39.6774,-39.2827,-46.8910,-40.5337,-39.2242,-38.4221,-43.7757,-38.6226,-38.0859,-37.2837
240.0000,-45.7421,-46.4719,-46.6657,-47.8624,-44.8569,-46.0894,-47.2175,-46.2851,-46.4387,-46.1701,-47.0205,-45.0221,-44.9640,-46.6753,-46.3335,-44.1643,-47.1089,-48.5566,-45.4972,-43.9318,-46.9277,-47.9067,-44.6680,-43.1368,-49.6579,-45.8931,-43.4592,-41.4900,-47.0016,-43.0036,-41.7389,-40.6820,-43.0469,-42.1119,-43.8090,-43.5936,-42.7572,-43.8645,-43.4873,-43.1616,-42.2189,-42.2178,-42.3589,-42.2871,-41.5847,-43.3744,-43.1418,-40.1716,-42.4530,-43.1902,-41.7828,-39.9035,-44.0913,-42.2280,-40.5487,-39.8606,-46.1879,-40.6318,-39.0365,-37.2021,-42.7802,-39.0288,-37.1609,-35.9977
250.0000,-45.8473,-46.7781,-46.4664,-47.8663,-46.2313,-47.5848,-47.8685,-47.4963,-44.8484,-46.7455,-46.5527,-46.1258,-46.0579,-46.4710,-47.3587,-44.3605,-47.1035,-47.2355,-46.2261,-44.9014,-47.0413,-47.7119,-44.2493,-43.8860,-50.1515,-46.0395,-43.6318,-41.0790,-48.1877,-43.6877,-41.0751,-40.2151,-41.7240,-43.2529,-43.0001,-43.7270,-41.1999,-43.2785,-42.9256,-42.2673,-40.6809,-43.3443,-42.9492,-42.3329,-42.6819,-42.6993,-43.0228,-41.2745,-41.4338,-43.9511,-40.8941,-40.1740,-43.2337,-43.8058,-39.8286,-39.2975,-45.7827,-40.6819,-39.4962,-37.1549,-44.3428,-39.2507,-36.9173,-36.2535
260.0000,-46.3534,-46.6516,-47.2042,-48.0652,-45.6650,-46.4108,-47.0509,-46.0628,-44.6433,-47.8252,-47.5154,-45.8679,-46.4238,-47.9818,-46.7294,-44.9918,-45.8596,-47.9926,-46.1050,-43.8462,-47.1592,-47.6102,-44.5243,-43.3647,-49.7312,-46.0851,-42.2511,-41.9570,-47.2616,-43.0732,-41.5587,-40.9760,-42.1195,-43.5202,-44.2904,-42.4191,-41.4567,-43.1363,-43.2068,-43.4296,-42.2404,-42.7330,-42.7708,-42.0679,-42.4038,-43.3943,-42.2681,-41.1660,-41.4704,-43.1319,-41.4062,-39.7329,-44.2553,-43.4765,-40.4898,-37.9591,-46.5981,-41.3777,-38.6155,-37.4400,-44.0427,-38.3568,-38.1589,-35.7591
270.0000,-46.1475,-47.7207,-47.2916,-47.0030,-46.0888,-47.3117,-46.6470,-47.5199,-45.6063,-47.0200,-46.1173,-45.8557,-44.9733,-48.2604,-46.2438,-44.8315,-45.5999,-47.3356,-46.5466,-44.8474,-48.4205,-46.6893,-44.6991,-42.4871,-49.6614,-45.8669,-43.1245,-41.0510,-47.5213,-43.5000,-41.5380,-40.7109,-42.5025,-42.1891,-42.4697,-42.2984,-41.8851,-41.9764,-43.5729,-42.3171,-40.7629,-42.8148,-42.1000,-42.0546,-41.2414,-42.6901,-43.6011,-40.4353,-42.2282,-43.2108,-41.1961,-40.2810,-42.9101,-43.6307,-41.2302,-39.6373,-46.5239,-41.0559,-39.6099,-36.9219,-44.0073,-38.9291,-38.2735,-37.2532
280.0000,-45.6622,-47.2098,-47.6416,-46.1613,-46.1994,-47.6092,-46.9181,-45.8844,-45.3809,-46.9473,-47.6106,-45.2161,-46.2413,-47.6432,-47.2240,-44.5022,-45.9275,-46.6855,-44.9285,-44.3752,-47.8512,-46.0717,-44.0018,-43.1848,-49.6277,-45.5073,-43.4751,-41.1624,-47.0638,-43.2652,-41.4619,-41.7209,-41.2548,-43.5063,-42.4325,-43.1099,-40.8518,-42.6473,-43.8108,-42.6730,-42.4494,-42.8920,-44.0046,-42.2796,-41.0217,-42.7742,-42.1847,-40.6536,-42.0151,-43.0583,-42.2527,-39.9290,-43.3011,-41.9988,-39.8059,-38.8182,-45.3580,-40.7484,-38.4004,-37.6172,-43.3985,-38.6838,-36.8663,-36.3389
290.0000,-46.0764,-47.0207,-47.3308,-47.4521,-45.9008,-47.6753,-46.4831,-47.0568,-45.1464,-46.6755,-46.2238,-44.9552,-46.2606,-47.7266,-46.9029,-45.2180,-46.5331,-47.5454,-45.4004,-44.2532,-48.0938,-47.3537,-43.7436,-42.4498,-49.8602,-46.1264,-43.1475,-41.2622,-47.3350,-44.1648,-41.9444,-41.2136,-42.1300,-43.3546,-43.1501,-42.1691,-41.9508,-43.5088,-42.5815,-43.3115,-41.8135,-43.4327,-43.3393,-40.9693,-42.0507,-43.8886,-42.4407,-41.4317,-41.5718,-43.7727,-41.2214,-40.8465,-42.7608,-42.5977,-41.0150,-38.4914,-45.7615,-42.3632,-39.3994,-37.8299,-44.3672,-39.0263,-38.0647,-36.5943
300.0000,-45.1874,-46.5416,-47.0288,-47.6530,-46.8197,-46.2544,-46.3723,-46.3786,-44.7964,-46.1504,-47.9340,-45.2088,-44.8890,-46.7074,-45.9418,-45.3514,-46.0873,-47.1103,-46.6167,-43.2379,-47.8266,-46.9073,-43.8020,-43.6247,-48.6398,-46.0947,-43.4466,-41.8243,-47.5800,-44.3480,-40.9780,-42.0881,-41.2601,-43.9064,-43.8575,-42.9814,-41.6875,-42.7416,-42.9580,-43.1182,-42.6783,-42.7448,-42.3717,-40.8733,-41.1980,-44.2197,-43.3268,-41.5476,-41.7854,-43.0686,-41.8879,-39.9498,-42.7985,-42.3981,-40.4855,-38.0582,-45.5631,-40.6734,-39.9675,-36.9869,-43.4167,-39.5367,-38.5206,-37.7947
310.0000,-46.7940,-46.0241,-48.3637,-47.8026,-46.1024,-46.5287,-47.9663,-46.0098,-45.3835,-46.5611,-47.4643,-45.5820,-44.8682,-47.4200,-46.0525,-45.5520,-45.9755,-47.4162,-45.2893,-44.8966,-47.4683,-46.6601,-44.1090,-42.4555,-50.5172,-46.4534,-42.3113,-41.1139,-47.9650,-43.6936,-41.0722,-40.4277,-41.5869,-43.2447,-44.0305,-42.3253,-41.8419,-42.4668,-42.3538,-43.2889,-41.1311,-43.4500,-42.6612,-41.6885,-40.9381,-43.6095,-42.7004,-41.8182,-42.0674,-44.2325,-41.9062,-39.2026,-42.3531,-42.1530,-40.1021,-38.9337,-44.4859,-40.9598,-38.1454,-37.2455,-42.9554,-39.0788,-38.2924,-37.0961
