Y_mm,S1_RX1_Low,S1_RX2_Low,S1_RX3_Low,S1_RX4_Low,S1_RX5_Low,S1_RX6_Low,S1_RX7_Low,S1_RX8_Low,S1_RX9_Low,S1_RX10_Low,S1_RX11_Low,S1_RX12_Low,S1_RX13_Low,S1_RX14_Low,S1_RX15_Low,S1_RX16_Low,S1_RX17_Low,S1_RX18_Low,S1_RX19_Low,S1_RX20_Low,S1_RX21_Low,S1_RX22_Low,S1_RX23_Low,S1_RX24_Low,S1_RX25_Low,S1_RX26_Low,S1_RX27_Low,S1_RX28_Low,S1_RX29_Low,S1_RX30_Low,S1_RX31_Low,S1_RX32_Low,S1_RX1_High,S1_RX2_High,S1_RX3_High,S1_RX4_High,S1_RX5_High,S1_RX6_High,S1_RX7_High,S1_RX8_High,S1_RX9_High,S1_RX10_High,S1_RX11_High,S1_RX12_High,S1_RX13_High,S1_RX14_High,S1_RX15_High,S1_RX16_High,S1_RX17_High,S1_RX18_High,S1_RX19_High,S1_RX20_High,S1_RX21_High,S1_RX22_High,S1_RX23_High,S1_RX24_High,S1_RX25_High,S1_RX26_High,S1_RX27_High,S1_RX28_High,S1_RX29_High,S1_RX30_High,S1_RX31_High,S1_RX32_High
11400.0000,-46.8050,-47.8008,-46.2783,-46.8022,-45.9516,-48.0028,-46.5941,-45.9396,-45.6378,-47.6785,-46.8452,-45.0771,-45.9531,-46.3664,-47.7834,-46.3115,-44.6869,-45.3254,-46.5871,-46.7813,-43.6545,-45.5732,-46.6769,-46.7049,-43.1994,-43.2314,-45.7248,-49.9372,-40.7649,-42.7043,-44.5079,-48.7778,-43.7145,-43.7366,-42.3888,-42.9625,-42.6234,-42.7842,-42.5917,-42.6440,-42.0792,-42.7441,-43.0185,-42.1181,-41.4659,-42.8942,-42.8721,-41.7164,-41.1695,-42.5753,-44.0172,-41.4127,-39.8183,-41.8985,-43.8310,-42.9969,-38.0695,-40.2671,-43.1828,-44.5224,-37.3791,-39.1706,-40.6981,-45.4568
11410.0000,-47.2938,-48.3622,-47.9610,-45.1092,-46.0383,-47.5831,-46.3539,-44.9555,-47.0587,-46.4433,-47.3004,-44.7678,-45.6755,-46.1341,-46.6867,-44.8363,-44.8357,-46.9432,-47.3209,-45.9582,-44.3337,-44.3222,-47.3765,-46.7347,-43.2420,-44.1054,-46.8862,-49.8132,-41.1665,-43.2794,-44.2121,-49.1161,-44.1113,-42.8942,-42.1005,-42.8832,-43.4644,-42.6526,-43.8597,-41.0317,-43.2892,-43.9207,-41.9015,-42.4425,-40.9650,-43.8165,-43.7483,-42.1340,-41.1073,-41.3354,-43.4176,-42.9492,-38.9737,-41.3415,-42.4787,-43.1132,-37.7381,-38.8470,-42.9101,-45.4455,-37.5606,-37.7574,-40.3673,-44.9455
11420.0000,-46.9484,-47.0183,-47.4062,-45.1928,-47.1023,-47.9411,-47.4142,-46.4698,-47.0101,-46.4421,-47.0292,-44.7052,-46.1546,-46.8830,-46.2539,-45.0756,-44.2117,-46.6444,-46.6031,-45.8832,-44.1624,-44.5618,-46.8644,-47.5321,-41.9835,-42.8932,-46.8644,-49.4548,-40.3347,-42.7506,-43.1723,-48.3777,-42.8715,-42.4522,-42.3288,-42.2780,-43.7137,-43.2627,-41.7454,-40.8604,-41.5938,-43.7626,-42.3226,-41.9974,-40.6911,-42.4641,-42.3240,-41.0337,-40.4241,-42.6325,-42.6305,-42.7620,-39.8549,-41.8935,-44.0201,-42.6359,-38.2110,-39.0689,-41.8865,-44.1535,-36.2010,-38.4767,-41.1493,-45.4220
11430.0000,-47.4434,-47.2921,-46.5805,-46.3403,-46.8481,-47.7621,-46.0770,-45.1831,-46.8912,-47.4117,-46.1218,-45.7140,-45.7897,-46.0505,-46.2117,-46.1322,-43.6951,-46.4270,-48.4262,-46.1164,-43.7771,-44.0415,-47.5042,-46.3054,-42.9655,-43.5558,-46.0219,-48.9204,-39.8727,-42.8902,-43.3879,-48.4929,-43.2454,-43.4206,-42.5151,-41.5087,-42.4459,-44.0060,-43.4280,-42.6068,-41.5010,-42.2486,-42.8289,-41.5161,-40.7600,-43.1611,-42.9193,-40.8074,-40.8471,-41.4480,-44.0438,-42.6814,-39.1350,-41.8668,-43.9528,-42.8495,-39.2378,-39.4042,-42.1321,-45.6170,-35.5815,-37.9699,-41.0677,-45.9326
11440.0000,-46.5843,-48.2013,-47.8918,-45.2293,-47.0580,-47.0201,-46.6603,-46.5477,-46.1552,-46.7618,-46.4333,-45.2982,-45.1480,-46.2647,-46.7271,-44.5977,-44.8479,-46.9452,-47.8060,-46.5723,-44.3764,-44.8904,-46.5141,-45.9828,-42.9851,-43.6934,-45.3902,-48.6314,-40.1575,-42.7033,-43.4429,-49.1212,-43.6460,-42.4911,-42.4027,-42.8891,-43.3065,-42.7996,-43.0498,-40.9046,-42.5014,-42.6285,-43.5554,-42.4050,-40.7009,-42.3549,-42.3769,-42.0582,-41.2954,-41.3708,-42.8703,-42.0908,-40.3038,-41.3437,-44.2248,-43.8106,-38.5952,-40.2939,-41.7827,-44.9352,-35.8603,-38.8002,-39.9335,-45.6179
11450.0000,-46.3150,-46.8827,-47.3506,-45.7658,-46.8971,-47.7066,-47.0305,-46.5802,-45.7036,-46.2509,-46.3308,-45.1206,-45.3146,-46.7452,-46.4350,-45.9044,-45.1248,-46.2501,-47.9081,-46.0395,-42.5209,-45.8437,-47.1729,-46.9412,-41.6261,-44.2431,-47.1655,-49.9609,-39.6823,-43.0693,-44.3751,-49.1663,-42.2745,-42.4503,-41.9692,-41.2101,-43.7207,-43.2558,-42.1543,-41.3118,-42.2878,-43.9288,-41.9189,-41.9705,-41.7163,-42.2735,-42.1180,-42.4819,-41.3865,-42.2069,-42.7751,-42.9078,-38.4761,-40.1039,-44.0951,-41.9524,-37.7537,-39.8902,-42.9509,-44.8275,-37.4714,-38.7813,-40.9878,-44.3483
11460.0000,-47.7255,-47.5817,-47.9168,-46.1978,-46.0488,-46.7096,-47.7324,-45.2946,-45.3707,-47.3186,-45.8765,-45.4167,-44.5474,-46.9655,-47.0467,-44.7067,-44.7759,-45.3731,-47.6099,-46.3105,-43.8121,-44.4524,-47.1681,-46.1000,-42.5417,-43.7421,-45.7148,-48.2787,-40.5059,-41.9138,-43.8095,-49.1781,-43.2409,-43.9729,-43.5861,-42.9240,-43.0230,-42.7925,-43.3764,-40.9983,-42.4889,-42.4770,-42.9642,-41.1074,-40.9304,-43.0650,-42.3738,-41.9440,-40.6274,-42.5179,-42.9244,-41.4172,-38.5903,-40.2201,-44.3958,-42.0001,-37.5897,-39.7217,-41.6492,-45.9186,-36.8658,-38.9396,-39.2894,-45.9954
11470.0000,-47.8786,-47.8112,-47.3153,-45.6947,-47.4588,-46.8228,-47.3782,-45.9168,-45.2883,-47.3291,-46.2972,-46.0442,-44.7985,-46.0662,-46.6048,-44.7537,-44.8592,-47.0542,-46.8763,-46.9156,-43.2812,-44.4286,-47.1783,-47.5437,-43.0331,-43.6650,-47.0042,-49.8241,-40.9896,-41.9542,-45.0623,-49.4344,-43.9304,-42.4327,-42.5389,-42.5028,-42.2996,-43.7819,-42.0901,-42.2939,-41.2810,-43.2176,-42.1596,-40.7000,-42.4867,-42.2631,-43.6634,-41.8133,-40.7236,-42.7784,-43.0177,-42.5861,-40.1654,-42.0867,-43.1040,-43.0817,-38.1756,-39.0560,-41.9297,-45.7289,-35.7245,-38.3295,-41.0767,-45.5689
11480.0000,-47.9058,-46.7782,-46.1694,-46.3459,-47.5690,-47.3984,-47.4537,-45.5883,-46.3245,-46.7090,-47.3377,-45.3400,-44.9648,-46.8735,-47.8311,-44.6816,-43.8796,-47.0771,-47.4157,-46.3572,-43.0119,-44.6311,-46.6000,-46.4024,-42.4088,-43.2860,-45.8569,-49.0416,-40.8063,-41.0800,-44.0419,-47.3960,-43.5443,-42.9918,-43.3385,-42.1320,-43.5985,-43.0014,-42.5610,-42.0687,-42.7049,-43.2828,-42.0513,-41.3502,-41.4805,-41.8265,-42.0858,-41.2272,-41.1246,-41.4013,-44.3734,-42.6425,-38.4086,-41.9149,-43.6676,-43.7143,-38.9858,-39.7052,-41.3371,-44.6162,-37.4753,-37.1997,-38.2267,-42.4171
11490.0000,-47.7250,-48.3237,-45.9650,-45.2636,-47.1504,-46.6615,-46.8471,-46.2168,-45.2948,-47.4555,-46.4211,-45.7123,-46.1910,-47.5664,-46.1532,-45.1612,-43.6324,-46.5901,-47.2310,-44.9484,-43.5879,-44.7761,-48.3926,-46.4026,-41.4441,-42.0750,-44.3566,-50.9187,-41.6301,-42.0512,-43.4122,-47.3943,-42.7135,-43.2015,-42.9283,-41.5615,-43.0299,-43.1990,-42.1784,-42.7758,-41.4171,-44.0350,-42.5405,-40.7242,-40.8029,-42.2712,-42.8017,-41.7099,-39.7756,-42.3337,-43.6086,-41.1581,-39.1802,-41.7458,-42.4324,-43.3652,-38.5882,-37.8015,-41.4207,-45.9821,-38.0116,-37.6208,-39.7853,-42.6960
11500.0000,-47.9238,-47.4507,-46.5509,-45.8398,-47.7192,-47.4814,-47.3189,-46.4250,-45.4443,-47.6623,-45.9558,-45.8601,-45.6651,-46.2000,-47.8524,-46.4231,-44.5491,-45.8650,-48.1386,-46.2141,-42.1687,-44.5696,-47.3940,-47.0897,-42.0025,-43.5746,-44.4612,-50.0788,-41.6142,-42.2816,-43.4260,-46.5069,-42.9265,-42.3788,-43.7362,-43.0295,-42.8090,-44.2474,-42.0585,-42.2943,-42.1947,-42.5028,-43.4329,-41.4954,-40.5740,-41.8689,-44.0630,-41.1733,-40.2965,-41.5211,-44.2766,-42.5919,-37.7968,-39.1357,-43.1150,-43.0787,-36.9337,-38.0553,-40.9422,-46.1398,-37.9885,-37.0831,-39.4070,-43.8044
11510.0000,-47.2085,-48.1803,-47.4601,-45.6794,-46.4593,-46.7715,-46.6806,-45.0039,-46.4329,-46.0444,-47.0330,-46.2583,-44.5745,-45.9324,-46.7045,-46.0272,-44.0586,-45.3878,-46.7692,-46.6293,-42.4854,-44.7883,-47.3508,-47.2670,-42.0900,-43.0228,-44.2223,-49.1594,-41.8286,-40.8630,-42.1603,-47.4447,-42.5956,-43.5760,-43.6979,-41.5366,-42.9124,-43.9712,-41.9476,-42.6907,-41.6953,-43.2828,-42.9799,-42.5879,-40.8847,-42.9645,-43.3991,-40.9987,-39.3628,-41.8912,-42.7281,-43.1313,-39.1489,-40.1221,-42.1593,-44.5807,-36.9462,-38.0114,-41.6578,-46.3837,-37.4358,-36.4582,-38.5598,-42.6821
11520.0000,-46.7977,-46.8929,-46.2183,-46.3142,-47.0521,-47.3361,-46.7347,-46.1909,-45.0405,-46.7870,-46.3397,-45.3410,-44.9215,-46.5484,-47.9972,-46.4189,-44.5117,-46.0708,-48.0941,-45.4728,-43.6542,-44.6300,-46.7133,-47.8109,-42.1817,-42.6845,-44.5910,-50.0868,-41.2237,-40.9602,-43.1853,-46.4988,-43.8523,-43.5465,-42.4066,-40.9905,-43.2168,-42.4874,-42.1323,-41.1032,-42.0831,-43.2034,-43.1542,-41.1900,-41.3240,-42.7686,-43.0280,-40.9042,-39.1704,-40.5614,-44.3977,-42.6793,-38.8612,-39.9248,-42.2642,-43.7652,-37.9781,-38.2841,-40.3609,-46.2042,-37.9141,-36.8356,-38.3776,-41.8339
11530.0000,-47.5181,-46.6166,-47.7933,-46.7832,-46.7605,-47.0453,-47.6403,-45.6817,-44.7905,-47.1857,-46.7145,-44.9438,-44.6304,-45.4966,-48.2274,-46.3271,-44.5768,-44.6092,-46.8242,-45.5419,-42.1661,-44.2187,-47.2190,-48.6330,-40.5672,-41.9542,-45.5246,-49.9513,-41.0510,-42.2175,-43.5494,-47.2984,-43.2196,-43.2932,-43.3838,-41.3399,-42.8957,-43.5251,-43.3002,-42.0817,-41.5215,-42.8831,-43.4285,-41.1214,-41.4655,-42.3385,-44.1559,-40.8528,-40.7285,-40.7055,-43.2273,-42.9899,-39.3280,-39.6222,-43.4906,-44.2061,-38.1091,-38.9883,-40.3947,-46.4848,-37.4686,-38.0216,-39.2515,-42.4444
11540.0000,-46.0945,-46.8535,-46.6489,-46.0066,-46.3593,-47.7031,-47.2261,-46.0232,-45.1831,-46.8544,-47.7080,-46.4355,-45.4108,-46.1006,-48.1513,-45.0647,-44.0083,-44.4538,-48.0506,-46.7261,-42.8539,-44.0806,-47.6358,-48.4233,-40.5197,-43.3063,-44.9074,-49.8006,-40.7673,-42.1749,-42.6077,-46.9352,-43.4815,-44.1735,-43.0524,-42.6521,-41.8738,-44.2645,-43.4178,-42.1874,-41.7506,-43.2616,-42.7683,-40.6589,-41.2448,-42.9087,-43.2347,-40.8691,-40.5345,-41.6452,-43.8985,-42.0866,-38.6515,-40.8401,-43.6249,-43.7330,-36.5458,-39.6655,-40.0847,-45.8829,-37.5305,-37.9618,-39.8544,-42.3639
