Y_mm,S2_RX1_Low,S2_RX2_Low,S2_RX3_Low,S2_RX4_Low,S2_RX5_Low,S2_RX6_Low,S2_RX7_Low,S2_RX8_Low,S2_RX9_Low,S2_RX10_Low,S2_RX11_Low,S2_RX12_Low,S2_RX13_Low,S2_RX14_Low,S2_RX15_Low,S2_RX16_Low,S2_RX17_Low,S2_RX18_Low,S2_RX19_Low,S2_RX20_Low,S2_RX21_Low,S2_RX22_Low,S2_RX23_Low,S2_RX24_Low,S2_RX25_Low,S2_RX26_Low,S2_RX27_Low,S2_RX28_Low,S2_RX29_Low,S2_RX30_Low,S2_RX31_Low,S2_RX32_Low,S2_RX1_High,S2_RX2_High,S2_RX3_High,S2_RX4_High,S2_RX5_High,S2_RX6_High,S2_RX7_High,S2_RX8_High,S2_RX9_High,S2_RX10_High,S2_RX11_High,S2_RX12_High,S2_RX13_High,S2_RX14_High,S2_RX15_High,S2_RX16_High,S2_RX17_High,S2_RX18_High,S2_RX19_High,S2_RX20_High,S2_RX21_High,S2_RX22_High,S2_RX23_High,S2_RX24_High,S2_RX25_High,S2_RX26_High,S2_RX27_High,S2_RX28_High,S2_RX29_High,S2_RX30_High,S2_RX31_High,S2_RX32_High
12640.0000,-46.1137,-46.9873,-46.3937,-47.3584,-45.0834,-47.1081,-47.3531,-47.5469,-45.4969,-47.4810,-47.1957,-46.8383,-45.0386,-46.1068,-46.8487,-45.9206,-46.4141,-46.9712,-47.0646,-45.7527,-45.5187,-46.8352,-45.0652,-43.0510,-49.1331,-47.6205,-43.3123,-42.2317,-49.9841,-45.3273,-42.0309,-40.8219,-41.5428,-42.2751,-43.1175,-43.9677,-41.2120,-42.6160,-42.3447,-42.8904,-41.0215,-42.1021,-43.6422,-41.9843,-40.9394,-43.7183,-43.7971,-42.6034,-42.5088,-42.7413,-43.1616,-41.0420,-43.0721,-44.3143,-40.8887,-39.0759,-44.7955,-42.2853,-39.8388,-37.9968,-45.3991,-39.9105,-39.5072,-37.7381
12650.0000,-45.4625,-46.8738,-48.1609,-46.8333,-46.1554,-46.3035,-46.4874,-46.0035,-45.9551,-46.4609,-47.2008,-47.0182,-44.6244,-47.3735,-46.9718,-45.2505,-45.3649,-46.3180,-46.8049,-44.0768,-46.4363,-47.5813,-44.4986,-44.8478,-48.2299,-46.9435,-44.1259,-43.4387,-50.5439,-43.8672,-43.3597,-40.9177,-42.2826,-42.6150,-43.0832,-43.8352,-40.7520,-43.5537,-43.1082,-42.6244,-41.8717,-42.4265,-42.4663,-42.2555,-42.0818,-42.9393,-43.4144,-42.4998,-40.7605,-43.5923,-43.2687,-40.5633,-41.8254,-44.3350,-42.1439,-39.6088,-44.8492,-42.2616,-40.8830,-39.4713,-45.1079,-40.4512,-38.5748,-37.2675
12660.0000,-46.5808,-47.3859,-47.1958,-47.8975,-44.9625,-45.7561,-47.4667,-47.8103,-45.9977,-47.0705,-47.7688,-47.2038,-46.3942,-46.0318,-46.7318,-46.6944,-45.6756,-47.4576,-47.3072,-45.3835,-46.1033,-46.9078,-45.1121,-43.1276,-47.6064,-46.6974,-44.3536,-42.8548,-50.0895,-44.2684,-43.8455,-40.9140,-42.8938,-41.8568,-43.9403,-43.1938,-41.9954,-42.5528,-42.4933,-42.4284,-42.0675,-42.4945,-42.2198,-43.4058,-41.7027,-42.8607,-42.8416,-40.9917,-42.0173,-43.3152,-42.1701,-41.9301,-41.7824,-43.8876,-42.0179,-39.5622,-43.9987,-43.6203,-39.5124,-38.7662,-45.6079,-40.9834,-38.2883,-37.3221
12670.0000,-46.9623,-46.7464,-46.7971,-47.6735,-46.5142,-46.8336,-47.8688,-47.5880,-45.8792,-46.4092,-46.0809,-47.2069,-45.5104,-46.4881,-47.8788,-45.2887,-46.3668,-47.6283,-47.0993,-44.1368,-46.0719,-47.1348,-45.3908,-43.0675,-48.1985,-46.8484,-43.5036,-42.9230,-48.7443,-44.2247,-42.5171,-41.7158,-41.9189,-43.2049,-42.6805,-42.8270,-41.5029,-42.0016,-42.4332,-42.7532,-41.1777,-43.5569,-42.1257,-41.6600,-41.4978,-41.9349,-42.0293,-40.9307,-41.5401,-42.5038,-42.6611,-41.2127,-42.7851,-43.1197,-42.4024,-40.6946,-43.5167,-43.4792,-39.8642,-38.8869,-45.6164,-41.5065,-38.0641,-38.2605
12680.0000,-45.9779,-46.1443,-46.6006,-47.2212,-45.6663,-47.4475,-47.3226,-47.2363,-45.2429,-46.8898,-46.3403,-46.7710,-46.3542,-46.5064,-46.7261,-45.1494,-44.8171,-47.9621,-45.6388,-44.0665,-47.5064,-47.3869,-44.5719,-43.4993,-47.5976,-46.6247,-43.1361,-42.4481,-48.8557,-44.9792,-43.0960,-40.4248,-43.0403,-42.6465,-43.4932,-42.3840,-41.9015,-43.2801,-42.4809,-42.5196,-41.9209,-42.5764,-42.7639,-42.8741,-42.4138,-43.6865,-42.2813,-41.0428,-41.4228,-44.1006,-41.4687,-40.8980,-43.2850,-43.6175,-42.3930,-40.3763,-44.8236,-42.9480,-40.2954,-38.0243,-45.8156,-40.6947,-38.2991,-36.8238
12690.0000,-45.8044,-46.4473,-47.1967,-48.0186,-46.6246,-45.8083,-46.4734,-46.2025,-46.3065,-45.6802,-47.7226,-46.4686,-45.2254,-47.5132,-46.3733,-46.2342,-45.1932,-47.3010,-45.9470,-45.0499,-46.8573,-47.9563,-44.7347,-43.1534,-49.1648,-45.9143,-44.8073,-42.1364,-49.4389,-44.7744,-42.1835,-40.2932,-42.0877,-42.6867,-42.7941,-42.4619,-41.1156,-41.7486,-42.2514,-42.2013,-40.5329,-43.5903,-43.8602,-42.0258,-41.8312,-42.6001,-43.2404,-41.7791,-42.3196,-42.5303,-42.7744,-39.9347,-41.8749,-43.2480,-41.6848,-40.4395,-44.5266,-41.9234,-40.4704,-39.5368,-46.4794,-39.7428,-38.8573,-36.6421
12700.0000,-45.2812,-46.6458,-47.4283,-47.7287,-44.8008,-45.8661,-47.9262,-46.2435,-45.7880,-47.0413,-46.4668,-45.8247,-45.2616,-46.4257,-46.5541,-46.5727,-45.6794,-47.0523,-46.1141,-44.0917,-46.7307,-46.4061,-46.1015,-43.9579,-48.7986,-47.3073,-44.5768,-41.7886,-49.2716,-44.6450,-43.6977,-39.7670,-41.4298,-42.4123,-42.7732,-43.6137,-41.4696,-41.7161,-42.2720,-42.7962,-41.7814,-43.3898,-43.6631,-42.6167,-40.4233,-42.1891,-43.7454,-42.4107,-42.5406,-42.8818,-42.9009,-41.0837,-42.7954,-43.7659,-40.5121,-39.5738,-45.0941,-43.4317,-40.0296,-37.9478,-45.2918,-39.8948,-39.1813,-35.2871
12710.0000,-47.0093,-47.1898,-46.8191,-46.6007,-45.4683,-45.9083,-47.7254,-46.4442,-46.3502,-46.5469,-46.9647,-46.0150,-45.1829,-47.5260,-46.4958,-45.6400,-45.4820,-47.8518,-46.5314,-45.5651,-47.0369,-46.5910,-44.6611,-43.9969,-49.2875,-46.0565,-43.8822,-42.2332,-49.8501,-45.2553,-42.3508,-40.0204,-41.7098,-43.1470,-42.8789,-43.6729,-41.5704,-42.3341,-42.4107,-43.6051,-41.4488,-42.0977,-43.1443,-42.7958,-40.5709,-42.6496,-43.1548,-42.2130,-41.9965,-42.4925,-42.6455,-41.8168,-42.9439,-44.3043,-41.5812,-39.0488,-44.8313,-43.4658,-40.8763,-38.0869,-44.8006,-41.0110,-39.0194,-37.0720
12720.0000,-45.8784,-47.4680,-46.8971,-47.1431,-46.0563,-47.3279,-47.6694,-47.5987,-45.3893,-46.5898,-47.6235,-46.9627,-46.4429,-46.4388,-46.1220,-45.1010,-45.2791,-46.7408,-46.5228,-45.7849,-47.2707,-46.8985,-45.0306,-44.5100,-47.6377,-45.8440,-44.4277,-42.1406,-48.7750,-45.3618,-42.1338,-39.8122,-42.0812,-43.2699,-43.6069,-44.0654,-42.4314,-43.5770,-43.8064,-43.0848,-41.5498,-43.2236,-42.4709,-41.7714,-41.9550,-42.6971,-43.6085,-40.9018,-42.6031,-42.7094,-41.3557,-41.3418,-42.0878,-43.6198,-41.7371,-39.5201,-44.4182,-41.6929,-39.1094,-37.8284,-44.6913,-40.4039,-38.7451,-37.0227
12730.0000,-45.6113,-47.4754,-47.9006,-47.0856,-46.6964,-46.7420,-46.8631,-47.3493,-45.3489,-46.9359,-47.2046,-47.0933,-45.9014,-46.2964,-47.0512,-46.3929,-45.1058,-46.6952,-46.2975,-45.5344,-46.2041,-48.1446,-44.7407,-44.4425,-47.7627,-47.3416,-44.1103,-43.2177,-49.7642,-45.2588,-42.1816,-41.1686,-42.4092,-43.0393,-42.8359,-42.8932,-40.8905,-42.5823,-42.6561,-43.5118,-41.1687,-43.4427,-43.3373,-42.9859,-40.6595,-42.6457,-43.7442,-42.0972,-41.4101,-43.3034,-41.3881,-41.1455,-42.8090,-42.5056,-40.5112,-39.6873,-44.6688,-43.5522,-39.5315,-38.5524,-45.6769,-40.9486,-38.3999,-37.1626
