Y_mm,S2_RX1_Low,S2_RX2_Low,S2_RX3_Low,S2_RX4_Low,S2_RX5_Low,S2_RX6_Low,S2_RX7_Low,S2_RX8_Low,S2_RX9_Low,S2_RX10_Low,S2_RX11_Low,S2_RX12_Low,S2_RX13_Low,S2_RX14_Low,S2_RX15_Low,S2_RX16_Low,S2_RX17_Low,S2_RX18_Low,S2_RX19_Low,S2_RX20_Low,S2_RX21_Low,S2_RX22_Low,S2_RX23_Low,S2_RX24_Low,S2_RX25_Low,S2_RX26_Low,S2_RX27_Low,S2_RX28_Low,S2_RX29_Low,S2_RX30_Low,S2_RX31_Low,S2_RX32_Low,S2_RX1_High,S2_RX2_High,S2_RX3_High,S2_RX4_High,S2_RX5_High,S2_RX6_High,S2_RX7_High,S2_RX8_High,S2_RX9_High,S2_RX10_High,S2_RX11_High,S2_RX12_High,S2_RX13_High,S2_RX14_High,S2_RX15_High,S2_RX16_High,S2_RX17_High,S2_RX18_High,S2_RX19_High,S2_RX20_High,S2_RX21_High,S2_RX22_High,S2_RX23_High,S2_RX24_High,S2_RX25_High,S2_RX26_High,S2_RX27_High,S2_RX28_High,S2_RX29_High,S2_RX30_High,S2_RX31_High,S2_RX32_High
14480.0000,-46.5060,-47.1016,-47.6551,-48.8247,-45.7300,-47.9195,-48.3969,-48.4669,-44.8413,-47.5506,-47.2649,-48.0590,-45.8673,-47.7581,-47.4288,-47.3785,-46.8676,-47.4452,-47.5945,-46.3565,-46.8505,-48.0762,-46.9218,-44.8146,-48.7547,-48.5911,-46.7459,-44.0371,-51.9908,-45.8890,-42.5992,-42.4895,-42.5886,-42.6323,-44.5604,-44.9745,-41.0396,-43.0537,-44.9277,-44.9193,-42.4565,-42.9678,-43.3805,-42.8801,-40.8811,-43.8910,-43.5320,-42.7597,-41.9667,-43.1374,-44.3393,-42.0294,-43.0536,-44.7930,-43.7966,-41.5862,-44.5036,-43.7834,-41.7605,-39.2579,-47.1737,-40.9654,-38.5136,-39.2320
14490.0000,-45.9200,-46.8237,-48.2869,-48.6341,-45.8813,-47.8410,-48.7492,-48.6092,-45.8544,-47.0881,-48.8167,-48.1705,-45.8432,-47.5162,-47.7830,-46.3787,-45.3151,-48.7422,-47.6106,-46.0200,-46.8442,-49.2106,-48.0433,-46.2663,-50.6542,-48.5687,-44.4635,-43.5261,-52.7203,-46.2252,-44.1427,-42.9568,-42.2999,-42.7127,-43.4428,-43.5925,-42.8114,-43.4382,-43.5766,-43.5390,-42.3690,-43.7754,-44.9207,-44.0296,-40.7659,-43.9663,-43.3641,-42.7727,-41.4700,-44.9943,-44.5168,-43.2508,-42.3045,-44.1436,-43.3013,-41.3556,-45.7717,-43.6233,-41.9231,-40.1017,-47.5125,-41.3159,-39.8942,-39.5106
14500.0000,-45.7898,-46.8714,-47.1645,-49.2190,-45.9011,-47.5616,-47.0622,-48.3806,-45.3832,-47.6025,-47.7026,-48.2238,-46.2402,-47.7793,-47.3771,-47.3193,-46.9540,-48.8878,-46.8971,-45.7845,-47.0944,-48.5018,-46.8420,-44.9400,-50.3252,-47.5923,-45.9377,-44.2952,-51.0851,-44.8752,-44.0632,-43.9184,-41.7398,-44.1150,-44.5679,-44.0494,-41.7228,-43.8061,-44.0986,-44.6925,-42.4309,-42.4743,-44.3780,-43.0663,-42.5982,-43.1995,-44.0832,-43.7335,-41.2909,-43.6574,-44.1332,-42.7081,-42.7615,-45.1660,-41.6486,-41.4360,-46.4587,-43.5642,-40.5923,-38.6406,-48.5671,-41.0165,-39.1666,-40.2046
14510.0000,-45.7985,-47.0625,-47.5408,-48.5405,-46.1255,-47.0320,-48.3767,-48.1094,-44.9391,-47.6875,-48.9850,-46.8619,-46.3795,-47.3690,-48.6623,-47.6517,-45.6630,-48.3587,-47.1265,-46.5524,-47.0635,-49.5194,-47.2427,-44.2055,-49.7259,-46.9739,-45.5519,-43.3374,-51.8978,-46.0135,-43.4829,-42.6963,-41.8826,-43.1471,-43.3272,-44.0151,-42.1842,-43.0780,-43.9174,-44.5665,-41.3325,-44.0862,-44.6662,-44.0362,-42.6166,-43.5638,-43.4284,-43.9068,-41.3877,-43.6669,-44.1485,-42.1344,-42.9129,-44.2520,-42.6953,-40.9165,-46.2244,-44.6016,-40.2568,-39.9356,-48.7483,-41.2088,-38.7748,-39.7902
14520.0000,-45.4428,-46.5834,-47.5103,-47.4145,-46.7966,-46.9747,-48.6491,-48.4416,-44.8581,-47.0382,-48.5718,-46.9227,-44.9180,-47.7906,-48.4476,-47.0378,-45.3947,-47.6339,-48.5360,-46.7774,-46.3028,-49.1210,-46.7816,-44.2690,-50.5085,-46.8961,-44.0714,-43.7880,-52.6829,-45.3448,-43.7115,-44.0175,-42.3094,-42.4719,-44.3667,-44.9240,-41.7860,-43.6436,-43.7885,-44.1073,-41.1158,-42.5402,-44.3408,-43.6815,-42.7364,-44.4840,-44.0312,-42.6041,-42.0664,-44.9280,-42.5840,-41.1570,-43.8195,-45.4812,-42.4918,-40.0836,-45.0073,-43.9232,-40.4891,-38.9223,-47.1543,-40.6355,-39.7409,-39.2244
14530.0000,-47.1149,-46.4245,-47.4907,-47.3898,-45.5734,-47.9159,-47.3589,-48.0137,-45.7150,-47.5467,-47.4382,-48.1780,-45.9829,-46.7813,-48.0234,-46.1986,-46.1228,-48.7162,-46.6964,-46.2163,-47.4320,-49.3003,-45.8431,-45.3816,-50.1043,-47.7512,-45.0158,-43.9732,-51.0802,-45.5249,-42.9192,-43.7692,-41.4205,-43.4840,-44.7546,-44.3409,-41.1849,-43.9274,-44.4816,-43.7214,-41.1821,-43.5503,-43.3579,-44.0657,-42.4061,-44.3844,-43.6138,-43.1119,-41.7336,-45.4052,-43.2753,-42.3015,-42.7748,-44.3642,-41.5749,-40.1113,-46.5518,-43.1640,-41.7393,-40.2097,-48.4598,-42.3032,-39.2846,-39.8142
14540.0000,-45.5120,-48.1410,-48.6990,-49.1462,-45.0439,-46.9163,-48.2436,-47.3930,-45.2129,-48.3057,-47.8616,-48.0645,-45.2702,-47.8994,-47.3040,-46.7143,-46.8243,-47.4207,-48.3077,-46.4541,-47.6878,-48.1595,-45.8331,-45.6284,-50.0254,-48.0017,-45.9179,-43.9990,-52.6768,-44.9909,-43.1866,-43.4205,-42.2338,-42.3624,-44.2531,-45.0337,-41.0423,-43.3104,-43.6691,-43.6719,-42.2815,-43.8885,-43.8063,-42.8975,-42.3035,-44.6466,-44.4152,-43.5998,-41.6641,-44.5633,-44.2409,-42.0915,-42.7519,-45.5317,-43.3219,-41.3471,-46.4027,-44.2718,-41.6750,-39.6456,-47.3806,-40.7206,-40.4242,-38.5307
14550.0000,-46.0289,-46.5516,-48.3912,-48.8287,-45.2487,-46.7284,-47.4250,-48.7701,-46.2067,-47.7986,-47.8796,-47.0101,-46.3336,-48.2656,-48.9542,-45.9845,-46.6822,-47.5810,-46.7838,-45.9996,-47.8633,-48.6355,-46.4830,-44.3258,-49.2999,-48.6246,-44.1304,-44.5517,-51.4506,-45.2123,-42.8214,-42.8685,-41.5448,-42.5232,-44.3861,-43.3932,-41.8955,-44.0908,-43.3539,-43.7843,-42.3368,-43.4836,-43.8742,-44.5942,-41.7476,-44.0799,-44.6204,-43.2206,-43.1900,-45.1468,-43.3079,-41.3048,-42.3791,-45.2952,-42.0989,-40.1982,-46.3182,-43.6406,-40.5165,-39.3791,-47.4754,-40.5944,-40.4905,-38.3069
14560.0000,-45.8205,-47.1425,-49.0180,-47.2728,-45.1982,-46.6729,-48.7993,-47.5113,-46.2641,-47.0611,-48.6808,-48.4317,-45.2475,-48.0938,-48.9143,-46.8562,-45.8385,-48.2783,-47.3589,-45.7143,-48.1744,-48.0601,-46.2718,-43.8581,-49.6569,-47.0926,-45.2061,-44.5156,-52.4983,-44.8447,-42.5926,-43.8018,-42.6781,-42.4468,-44.1745,-44.5828,-42.1023,-42.1841,-43.2123,-44.2856,-42.2638,-44.1377,-44.5242,-43.1227,-41.5591,-44.5018,-44.1910,-42.5879,-42.8432,-43.8129,-43.3851,-42.3342,-42.4908,-44.0336,-41.8045,-40.4785,-46.5541,-43.6286,-40.8895,-39.5901,-48.4615,-40.6314,-38.7930,-38.2815
14570.0000,-45.4335,-46.8468,-48.9628,-49.0370,-45.3084,-47.7205,-48.7486,-47.6562,-46.0617,-46.3421,-47.5149,-47.4069,-45.8272,-47.1249,-47.4189,-46.2803,-45.7168,-49.2427,-47.9119,-44.8456,-46.7893,-49.8798,-46.8826,-44.0015,-49.9406,-48.3624,-45.2077,-44.3465,-50.8993,-45.3395,-44.3827,-44.1660,-41.2972,-43.7488,-43.1468,-44.7851,-41.5612,-43.2705,-43.4583,-43.1201,-42.2647,-43.9525,-44.1882,-43.7431,-42.6929,-43.6326,-43.4299,-43.0983,-41.2761,-44.2170,-43.9494,-41.1138,-42.5660,-45.1765,-41.7510,-40.0464,-45.9224,-43.4787,-40.4804,-39.6815,-46.8055,-41.6315,-38.8714,-40.1645
14580.0000,-45.6240,-47.1888,-48.3653,-47.6171,-45.4865,-47.4207,-47.1814,-47.3297,-46.4032,-46.7349,-48.0626,-47.6990,-45.2440,-47.0399,-48.7759,-46.5714,-45.6503,-48.5328,-47.4714,-46.5544,-46.7166,-48.9131,-46.8665,-44.0472,-49.0468,-47.8746,-44.0921,-43.6766,-53.5332,-46.4630,-44.1795,-42.0663,-41.2559,-42.8329,-44.6863,-43.4669,-42.4389,-44.0156,-43.2853,-44.4378,-41.1694,-43.9991,-44.3649,-43.4589,-40.9930,-43.7291,-44.8346,-43.5868,-42.0895,-44.6885,-43.2364,-40.7915,-43.4418,-45.5598,-42.4384,-39.8260,-45.1078,-43.0971,-40.2441,-38.9554,-48.6940,-42.6524,-39.4520,-39.0683
14590.0000,-46.5971,-47.4914,-47.4304,-48.5278,-46.1281,-46.3532,-48.3216,-47.8089,-45.2786,-46.6113,-48.0600,-48.0331,-45.9631,-47.7159,-47.9772,-46.8682,-46.6750,-48.6361,-47.3364,-45.4727,-46.9685,-49.1720,-45.6305,-44.2879,-48.2147,-49.1708,-45.8147,-43.1212,-53.6909,-46.9764,-44.4612,-43.5592,-43.1802,-43.2709,-43.0885,-43.5523,-42.8042,-44.1181,-43.8242,-44.1367,-41.8489,-42.5640,-43.8332,-43.8093,-41.6161,-44.0049,-43.8370,-42.2504,-42.5229,-43.9638,-43.7907,-42.2597,-43.1544,-44.5757,-42.2419,-40.9819,-44.9817,-45.0472,-41.2737,-40.6509,-48.4197,-42.7508,-39.9342,-38.0441
14600.0000,-46.6913,-47.5152,-46.9853,-49.0217,-46.4896,-46.7029,-48.6644,-48.5455,-46.3382,-46.6613,-48.4488,-47.8048,-45.8800,-47.8729,-47.8981,-46.8683,-45.6771,-49.0510,-48.3114,-46.6490,-47.8074,-49.7541,-46.9735,-46.0121,-49.2307,-49.0568,-45.5864,-43.2490,-52.5903,-46.1744,-43.6497,-41.9495,-41.9253,-42.2296,-43.4756,-45.0581,-41.2435,-42.9564,-43.7642,-44.7831,-40.9665,-43.8056,-44.3779,-43.7718,-40.9813,-44.4322,-43.4156,-43.1016,-42.4024,-44.2351,-44.4496,-41.7273,-42.2810,-45.2100,-42.3732,-41.0122,-45.7597,-44.9521,-41.6662,-39.1192,-48.3289,-42.7176,-39.1333,-39.1030
14610.0000,-46.7304,-47.1313,-47.8388,-48.4034,-46.6685,-46.6335,-48.2141,-47.0021,-46.6511,-47.5517,-48.5637,-46.8355,-46.2053,-47.8665,-47.8089,-47.0248,-45.7206,-48.9364,-47.5990,-45.5238,-46.0114,-48.7857,-47.0131,-45.3334,-48.7522,-48.6970,-46.1958,-44.4700,-52.3932,-45.4365,-43.1114,-42.3587,-43.0430,-43.4928,-44.3775,-44.6283,-41.9819,-42.3942,-43.7048,-43.2206,-41.2344,-43.3158,-44.4043,-43.1562,-42.3854,-42.5138,-44.8275,-42.4092,-41.3710,-43.8623,-43.0651,-42.1812,-42.0876,-45.2524,-42.2285,-41.5204,-45.4008,-44.7923,-41.0558,-39.2774,-49.2182,-42.9087,-40.2439,-39.0448
14620.0000,-47.2925,-47.3218,-47.1636,-48.6285,-45.3212,-47.1022,-48.0687,-47.6986,-46.0346,-46.9718,-48.7496,-48.2625,-45.2102,-47.1021,-48.6774,-47.3552,-46.0949,-48.2981,-47.6763,-45.2354,-47.1592,-48.5558,-47.7468,-44.9027,-49.7399,-48.8896,-45.4131,-44.0735,-52.2139,-46.7799,-43.6072,-42.8831,-43.2301,-42.9248,-44.5449,-44.5687,-42.8572,-43.1970,-44.3211,-43.5833,-42.4177,-42.1945,-45.0325,-43.9676,-42.2922,-43.7321,-44.5749,-42.4629,-41.2139,-45.1285,-43.9210,-42.3248,-42.8647,-44.5640,-42.8617,-41.1495,-44.7691,-43.5555,-41.4263,-39.5298,-49.3826,-42.7992,-40.0553,-39.4939
